"Background_t123"	"Background_t21"	"Alternate_t123"	"Alternate_t23"	"Variable"	"File"	"Windows"	"Model"	"Mean"	"SD"	"SE"	"t.mean.diff"	"t.p.two.tailed"	"t.p.background.higher"	"t.p.background.lower"	"w.mean.diff"	"w.p.two.tailed"	"w.p.background.higher"	"w.p.background.lower"	"ModelType"
"0.4"	"0.2"	"0.8"	"0.4"	"P1P2_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.csv"	10000	"Real_Outlier"	0.0257713	0.00922322735677974	0.000291664058249984	"-0.0119805969135803"	"2.06263661631472e-217"	"1"	"1.03131830815736e-217"	"-0.010876386184038"	"0"	"1"	"0"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P1P3_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.csv"	10000	"Real_Background"	0.0177092283950617	0.0074544065643609	7.85763444943033e-05	"-0.00829272160493827"	"2.60813487928413e-118"	"1"	"1.30406743964207e-118"	"-0.00747579533451712"	"1.26130527106622e-226"	"1"	"6.30652635533112e-227"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P1P3_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.csv"	10000	"Real_Outlier"	0.02600195	0.00971652312711052	0.00030726344019371	"-0.00829272160493827"	"2.60813487928413e-118"	"1"	"1.30406743964207e-118"	"-0.00747579533451712"	"1.26130527106622e-226"	"1"	"6.30652635533112e-227"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P2P3_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.csv"	10000	"Real_Background"	0.0177617135802469	0.00757847519930545	7.98841427363458e-05	"-0.00028823086419753"	"0.292380331098562"	"0.853809834450719"	"0.146190165549281"	"-0.000130905151794625"	"0.453238337877637"	"0.7733843080373"	"0.226619168938818"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P2P3_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.csv"	10000	"Real_Outlier"	0.0180499444444444	0.00827581266372059	0.000261704175062222	"-0.00028823086419753"	"0.292380331098562"	"0.853809834450719"	"0.146190165549281"	"-0.000130905151794625"	"0.453238337877637"	"0.7733843080373"	"0.226619168938818"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P1P2_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.csv"	10000	"D_Background"	0.0144061438271605	0.00678393278071251	7.15089302684371e-05	"-0.00582618950617284"	"2.25769644351739e-50"	"1"	"1.12884822175869e-50"	"-0.00453158343758028"	"3.31903017040163e-58"	"1"	"1.65951508520081e-58"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P1P2_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.csv"	10000	"D_Outlier"	0.0202323333333333	0.0114887068221874	0.000363304809280272	"-0.00582618950617284"	"2.25769644351739e-50"	"1"	"1.12884822175869e-50"	"-0.00453158343758028"	"3.31903017040163e-58"	"1"	"1.65951508520081e-58"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P1P3_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.csv"	10000	"D_Background"	0.0178642617283951	0.00739809991836472	7.79828203317942e-05	"-0.00674238827160494"	"2.07578556953738e-68"	"1"	"1.03789278476869e-68"	"-0.00565233014619948"	"2.50251947073677e-109"	"1"	"1.25125973536838e-109"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P1P3_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.csv"	10000	"D_Outlier"	0.02460665	0.0110879962327048	0.000350633227827134	"-0.00674238827160494"	"2.07578556953738e-68"	"1"	"1.03789278476869e-68"	"-0.00565233014619948"	"2.50251947073677e-109"	"1"	"1.25125973536838e-109"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P2P3_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.csv"	10000	"D_Background"	0.0180483703703704	0.0076882694879593	8.10414761570929e-05	"0.00257833703703704"	"2.2830607160027e-27"	"1.14153035800135e-27"	"1"	"0.00225116435549503"	"1.14585555214729e-41"	"5.72927776073645e-42"	"1"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P2P3_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.csv"	10000	"D_Outlier"	0.0154700333333333	0.00689025800014182	0.000217889089466449	"0.00257833703703704"	"2.2830607160027e-27"	"1.14153035800135e-27"	"1"	"0.00225116435549503"	"1.14585555214729e-41"	"5.72927776073645e-42"	"1"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P1P2_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.csv"	10000	"mfD0_Background"	0.0138819580246914	0.00641724265411012	6.76436769499069e-05	"-0.0110680475308642"	"2.59391251773134e-180"	"1"	"1.29695625886567e-180"	"-0.0100887666535694"	"0"	"1"	"0"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P1P2_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.csv"	10000	"mfD0_Outlier"	0.0249500055555556	0.00978849126886002	0.000309539272662693	"-0.0110680475308642"	"2.59391251773134e-180"	"1"	"1.29695625886567e-180"	"-0.0100887666535694"	"0"	"1"	"0"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P1P3_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.csv"	10000	"mfD0_Background"	0.0176317222222222	0.00731439694871809	7.71005135617832e-05	"-0.00906778333333333"	"2.46117820637603e-129"	"1"	"1.23058910318801e-129"	"-0.00820056259572617"	"2.14729689096055e-228"	"1"	"1.07364844548028e-228"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P1P3_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.csv"	10000	"mfD0_Outlier"	0.0266995055555556	0.0100456613649447	0.000317671705159811	"-0.00906778333333333"	"2.46117820637603e-129"	"1"	"1.23058910318801e-129"	"-0.00820056259572617"	"2.14729689096055e-228"	"1"	"1.07364844548028e-228"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P2P3_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.csv"	10000	"mfD0_Background"	0.018170174691358	0.00777801741766662	8.1987502400959e-05	"0.00379638024691358"	"7.33247588090692e-82"	"3.66623794045346e-82"	"1"	"0.00295349084354069"	"8.38471752080103e-76"	"4.19235876040051e-76"	"1"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P2P3_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.csv"	10000	"mfD0_Outlier"	0.0143737944444444	0.00528930301496625	0.00016726244762089	"0.00379638024691358"	"7.33247588090692e-82"	"3.66623794045346e-82"	"1"	"0.00295349084354069"	"8.38471752080103e-76"	"4.19235876040051e-76"	"1"	"Ancestral structure"
"0.4"	"0.2"	"1"	"0.4"	"P1P2_dxy"	"Alternate_t123-1_t23-0.4.Background_t123-0.4_t21-0.2.10000.csv"	10000	"Real_Background"	0.0139190055555556	0.00660264885660282	6.95980299239046e-05	"-0.0156451611111111"	"1.00510895575141e-289"	"1"	"5.02554477875707e-290"	"-0.0147086357228584"	"0"	"1"	"0"	"Ancestral structure"
"0.4"	"0.2"	"1"	"0.4"	"P1P2_dxy"	"Alternate_t123-1_t23-0.4.Background_t123-0.4_t21-0.2.10000.csv"	10000	"Real_Outlier"	0.0295641666666667	0.00954334029741704	0.000301786918259065	"-0.0156451611111111"	"1.00510895575141e-289"	"1"	"5.02554477875707e-290"	"-0.0147086357228584"	"0"	"1"	"0"	"Ancestral structure"
"0.4"	"0.2"	"1"	"0.4"	"P1P3_dxy"	"Alternate_t123-1_t23-0.4.Background_t123-0.4_t21-0.2.10000.csv"	10000	"Real_Background"	0.0176563703703704	0.00723602548431597	7.62744057915383e-05	"-0.0117696407407407"	"3.80423132178145e-203"	"1"	"1.90211566089073e-203"	"-0.0110330337944712"	"0"	"1"	"0"	"Ancestral structure"
"0.4"	"0.2"	"1"	"0.4"	"P1P3_dxy"	"Alternate_t123-1_t23-0.4.Background_t123-0.4_t21-0.2.10000.csv"	10000	"Real_Outlier"	0.0294260111111111	0.00953368996223521	0.000301481747865479	"-0.0117696407407407"	"3.80423132178145e-203"	"1"	"1.90211566089073e-203"	"-0.0110330337944712"	"0"	"1"	"0"	"Ancestral structure"
"0.4"	"0.2"	"1"	"0.4"	"P2P3_dxy"	"Alternate_t123-1_t23-0.4.Background_t123-0.4_t21-0.2.10000.csv"	10000	"Real_Background"	0.0176580487654321	0.0073781421904948	7.77724474084917e-05	"0.000158759876543211"	"0.499397092047347"	"0.249698546023674"	"0.750301453976326"	"2.08846035829528e-05"	"0.814026029669338"	"0.407013014834669"	"0.592991465816973"	"Ancestral structure"
"0.4"	"0.2"	"1"	"0.4"	"P2P3_dxy"	"Alternate_t123-1_t23-0.4.Background_t123-0.4_t21-0.2.10000.csv"	10000	"Real_Outlier"	0.0174992888888889	0.00701188921360885	0.000221735406157709	"0.000158759876543211"	"0.499397092047347"	"0.249698546023674"	"0.750301453976326"	"2.08846035829528e-05"	"0.814026029669338"	"0.407013014834669"	"0.592991465816973"	"Ancestral structure"
"0.4"	"0.2"	"1"	"0.4"	"P1P2_dxy"	"Alternate_t123-1_t23-0.4.Background_t123-0.4_t21-0.2.10000.csv"	10000	"D_Background"	0.0146619290123457	0.00721757434141666	7.60799136682213e-05	"-0.00821592654320988"	"8.04337152416596e-72"	"1"	"4.02168576208298e-72"	"-0.00718118713574533"	"5.51730812878567e-88"	"1"	"2.75865406439284e-88"	"Ancestral structure"
"0.4"	"0.2"	"1"	"0.4"	"P1P2_dxy"	"Alternate_t123-1_t23-0.4.Background_t123-0.4_t21-0.2.10000.csv"	10000	"D_Outlier"	0.0228778555555556	0.0131993931500291	0.000417401460861166	"-0.00821592654320988"	"8.04337152416596e-72"	"1"	"4.02168576208298e-72"	"-0.00718118713574533"	"5.51730812878567e-88"	"1"	"2.75865406439284e-88"	"Ancestral structure"
"0.4"	"0.2"	"1"	"0.4"	"P1P3_dxy"	"Alternate_t123-1_t23-0.4.Background_t123-0.4_t21-0.2.10000.csv"	10000	"D_Background"	0.017982074691358	0.00731180797581726	7.70732233912263e-05	"-0.0085125975308642"	"1.24302401570154e-90"	"1"	"6.2151200785077e-91"	"-0.00756077270028675"	"9.33607641184233e-146"	"1"	"4.66803820592116e-146"	"Ancestral structure"
"0.4"	"0.2"	"1"	"0.4"	"P1P3_dxy"	"Alternate_t123-1_t23-0.4.Background_t123-0.4_t21-0.2.10000.csv"	10000	"D_Outlier"	0.0264946722222222	0.0118521645084602	0.000374798350497442	"-0.0085125975308642"	"1.24302401570154e-90"	"1"	"6.2151200785077e-91"	"-0.00756077270028675"	"9.33607641184233e-146"	"1"	"4.66803820592116e-146"	"Ancestral structure"
"0.4"	"0.2"	"1"	"0.4"	"P2P3_dxy"	"Alternate_t123-1_t23-0.4.Background_t123-0.4_t21-0.2.10000.csv"	10000	"D_Background"	0.0179532030864198	0.00740974781420453	7.81055999344682e-05	"0.00311030308641975"	"8.30281656619311e-48"	"4.15140828309656e-48"	"1"	"0.00257556119862243"	"5.29649970928368e-56"	"2.64824985464184e-56"	"1"	"Ancestral structure"
"0.4"	"0.2"	"1"	"0.4"	"P2P3_dxy"	"Alternate_t123-1_t23-0.4.Background_t123-0.4_t21-0.2.10000.csv"	10000	"D_Outlier"	0.0148429	0.00602194553675781	0.000190430638416399	"0.00311030308641975"	"8.30281656619311e-48"	"4.15140828309656e-48"	"1"	"0.00257556119862243"	"5.29649970928368e-56"	"2.64824985464184e-56"	"1"	"Ancestral structure"
"0.4"	"0.2"	"1"	"0.4"	"P1P2_dxy"	"Alternate_t123-1_t23-0.4.Background_t123-0.4_t21-0.2.10000.csv"	10000	"mfD0_Background"	0.0140756611111111	0.00671470735111013	7.07792301699465e-05	"-0.0140786055555556"	"7.40777149725773e-215"	"1"	"3.70388574862887e-215"	"-0.0131162962001056"	"0"	"1"	"0"	"Ancestral structure"
"0.4"	"0.2"	"1"	"0.4"	"P1P2_dxy"	"Alternate_t123-1_t23-0.4.Background_t123-0.4_t21-0.2.10000.csv"	10000	"mfD0_Outlier"	0.0281542666666667	0.0109353543894576	0.000345806268918061	"-0.0140786055555556"	"7.40777149725773e-215"	"1"	"3.70388574862887e-215"	"-0.0131162962001056"	"0"	"1"	"0"	"Ancestral structure"
"0.4"	"0.2"	"1"	"0.4"	"P1P3_dxy"	"Alternate_t123-1_t23-0.4.Background_t123-0.4_t21-0.2.10000.csv"	10000	"mfD0_Background"	0.0176497364197531	0.00702114508866639	7.40093675423022e-05	"-0.0118359802469136"	"3.76931811733619e-172"	"1"	"1.88465905866809e-172"	"-0.0108681987898"	"0"	"1"	"0"	"Ancestral structure"
"0.4"	"0.2"	"1"	"0.4"	"P1P3_dxy"	"Alternate_t123-1_t23-0.4.Background_t123-0.4_t21-0.2.10000.csv"	10000	"mfD0_Outlier"	0.0294857166666667	0.0108202244935194	0.000342165541938632	"-0.0118359802469136"	"3.76931811733619e-172"	"1"	"1.88465905866809e-172"	"-0.0108681987898"	"0"	"1"	"0"	"Ancestral structure"
"0.4"	"0.2"	"1"	"0.4"	"P2P3_dxy"	"Alternate_t123-1_t23-0.4.Background_t123-0.4_t21-0.2.10000.csv"	10000	"mfD0_Background"	0.0180151796296296	0.00746250747768407	7.86617356183994e-05	"0.00373006851851852"	"3.06340989258266e-86"	"1.53170494629133e-86"	"1"	"0.00288405720964962"	"2.83077885266719e-74"	"1.4153894263336e-74"	"1"	"Ancestral structure"
"0.4"	"0.2"	"1"	"0.4"	"P2P3_dxy"	"Alternate_t123-1_t23-0.4.Background_t123-0.4_t21-0.2.10000.csv"	10000	"mfD0_Outlier"	0.0142851111111111	0.00503749394873633	0.000159299545773223	"0.00373006851851852"	"3.06340989258266e-86"	"1.53170494629133e-86"	"1"	"0.00288405720964962"	"2.83077885266719e-74"	"1.4153894263336e-74"	"1"	"Ancestral structure"
"0.4"	"0.2"	"1.2"	"0.4"	"P1P2_dxy"	"Alternate_t123-1.2_t23-0.4.Background_t123-0.4_t21-0.2.10000.csv"	10000	"Real_Background"	0.0138088783950617	0.00634267467096935	6.68576613924074e-05	"-0.0201557382716049"	"0"	"1"	"0"	"-0.0187796600203154"	"0"	"1"	"0"	"Ancestral structure"
"0.4"	"0.2"	"1.2"	"0.4"	"P1P2_dxy"	"Alternate_t123-1.2_t23-0.4.Background_t123-0.4_t21-0.2.10000.csv"	10000	"Real_Outlier"	0.0339646166666667	0.0102471071326745	0.000324041979670086	"-0.0201557382716049"	"0"	"1"	"0"	"-0.0187796600203154"	"0"	"1"	"0"	"Ancestral structure"
"0.4"	"0.2"	"1.2"	"0.4"	"P1P3_dxy"	"Alternate_t123-1.2_t23-0.4.Background_t123-0.4_t21-0.2.10000.csv"	10000	"Real_Background"	0.0176361567901235	0.00720750874859763	7.59738130038614e-05	"-0.0162917265432099"	"3.46808558881526e-283"	"1"	"1.73404279440763e-283"	"-0.0151944103615179"	"0"	"1"	"0"	"Ancestral structure"
"0.4"	"0.2"	"1.2"	"0.4"	"P1P3_dxy"	"Alternate_t123-1.2_t23-0.4.Background_t123-0.4_t21-0.2.10000.csv"	10000	"Real_Outlier"	0.0339278833333333	0.0101397869094916	0.00032064821622753	"-0.0162917265432099"	"3.46808558881526e-283"	"1"	"1.73404279440763e-283"	"-0.0151944103615179"	"0"	"1"	"0"	"Ancestral structure"
"0.4"	"0.2"	"1.2"	"0.4"	"P2P3_dxy"	"Alternate_t123-1.2_t23-0.4.Background_t123-0.4_t21-0.2.10000.csv"	10000	"Real_Background"	0.0176327104938272	0.00724371440292338	7.63554541100151e-05	"-0.000605333950617286"	"0.0249931295921752"	"0.987503435203912"	"0.0124965647960876"	"-0.000308977804757722"	"0.0860350549120324"	"0.956983527931746"	"0.0430175274560162"	"Ancestral structure"
"0.4"	"0.2"	"1.2"	"0.4"	"P2P3_dxy"	"Alternate_t123-1.2_t23-0.4.Background_t123-0.4_t21-0.2.10000.csv"	10000	"Real_Outlier"	0.0182380444444444	0.00818011253338465	0.000258677871219856	"-0.000605333950617286"	"0.0249931295921752"	"0.987503435203912"	"0.0124965647960876"	"-0.000308977804757722"	"0.0860350549120324"	"0.956983527931746"	"0.0430175274560162"	"Ancestral structure"
"0.4"	"0.2"	"1.2"	"0.4"	"P1P2_dxy"	"Alternate_t123-1.2_t23-0.4.Background_t123-0.4_t21-0.2.10000.csv"	10000	"D_Background"	0.0148175561728395	0.00761994069657584	8.03212274552988e-05	"-0.0100689604938272"	"1.8742871058484e-83"	"1"	"9.371435529242e-84"	"-0.0091352365426551"	"5.78186588899258e-91"	"1"	"2.89093294449629e-91"	"Ancestral structure"
"0.4"	"0.2"	"1.2"	"0.4"	"P1P2_dxy"	"Alternate_t123-1.2_t23-0.4.Background_t123-0.4_t21-0.2.10000.csv"	10000	"D_Outlier"	0.0248865166666667	0.0147990579835217	0.000467987304528272	"-0.0100689604938272"	"1.8742871058484e-83"	"1"	"9.371435529242e-84"	"-0.0091352365426551"	"5.78186588899258e-91"	"1"	"2.89093294449629e-91"	"Ancestral structure"
"0.4"	"0.2"	"1.2"	"0.4"	"P1P3_dxy"	"Alternate_t123-1.2_t23-0.4.Background_t123-0.4_t21-0.2.10000.csv"	10000	"D_Background"	0.0182169179012346	0.00771987245734797	8.13746007040689e-05	"-0.0104841154320988"	"7.48076223663835e-107"	"1"	"3.74038111831918e-107"	"-0.00973380804552145"	"1.06118630590365e-158"	"1"	"5.30593152951827e-159"	"Ancestral structure"
"0.4"	"0.2"	"1.2"	"0.4"	"P1P3_dxy"	"Alternate_t123-1.2_t23-0.4.Background_t123-0.4_t21-0.2.10000.csv"	10000	"D_Outlier"	0.0287010333333333	0.0131914062479209	0.000417148892840058	"-0.0104841154320988"	"7.48076223663835e-107"	"1"	"3.74038111831918e-107"	"-0.00973380804552145"	"1.06118630590365e-158"	"1"	"5.30593152951827e-159"	"Ancestral structure"
"0.4"	"0.2"	"1.2"	"0.4"	"P2P3_dxy"	"Alternate_t123-1.2_t23-0.4.Background_t123-0.4_t21-0.2.10000.csv"	10000	"D_Background"	0.0179344191358025	0.00737859591867189	7.7777230123419e-05	"0.0024117524691358"	"6.80617229844446e-26"	"3.40308614922223e-26"	"1"	"0.00210781363525146"	"2.65482325424664e-36"	"1.32741162712332e-36"	"1"	"Ancestral structure"
"0.4"	"0.2"	"1.2"	"0.4"	"P2P3_dxy"	"Alternate_t123-1.2_t23-0.4.Background_t123-0.4_t21-0.2.10000.csv"	10000	"D_Outlier"	0.0155226666666667	0.00665115883806708	0.00021032811007851	"0.0024117524691358"	"6.80617229844446e-26"	"3.40308614922223e-26"	"1"	"0.00210781363525146"	"2.65482325424664e-36"	"1.32741162712332e-36"	"1"	"Ancestral structure"
