"Background_t123"	"Background_t21"	"Alternate_t123"	"Alternate_t23"	"File"	"Windows"	"Stat"	"Stat.Mean"	"Stat.SD"	"Dpos"	"DposAlternate"	"DposOutlier"	"OutlierAlternate"	"OutlierAlternatePC"	"ModelType"
"0.6"	"0.2"	"1.6"	"0.6"	"Alternate_t123-1.6_t23-0.6.Background_t123-0.6_t21-0.2.2500.csv"	2500	"mfD0"	14.8698231240854	19.0955363292966	1359	241	250	177	70.8	"Ancestral structure"
"0.6"	"0.2"	"1.8"	"0.6"	"Alternate_t123-1.8_t23-0.6.Background_t123-0.6_t21-0.2.2500.csv"	2500	"D"	9.68660261715626	56.7822745953672	1355	242	250	191	76.4	"Ancestral structure"
"0.6"	"0.2"	"1.8"	"0.6"	"Alternate_t123-1.8_t23-0.6.Background_t123-0.6_t21-0.2.2500.csv"	2500	"mfD0"	16.9698841863166	21.1035178331269	1355	242	250	188	75.2	"Ancestral structure"
"0.6"	"0.2"	"2"	"0.6"	"Alternate_t123-2_t23-0.6.Background_t123-0.6_t21-0.2.2500.csv"	2500	"D"	9.23899198600824	57.7481046973654	1359	245	250	201	80.4	"Ancestral structure"
"0.6"	"0.2"	"2"	"0.6"	"Alternate_t123-2_t23-0.6.Background_t123-0.6_t21-0.2.2500.csv"	2500	"mfD0"	16.8705014729654	21.3674572729226	1359	245	250	198	79.2	"Ancestral structure"
"0.6"	"0.4"	"0.4"	"0.2"	"Alternate_t123-0.4_t23-0.2.Background_t123-0.6_t21-0.4.2500.csv"	2500	"D"	3.21427837828164	60.8544197638484	1303	202	250	67	26.8	"gene flow P2-P3"
"0.6"	"0.4"	"0.4"	"0.2"	"Alternate_t123-0.4_t23-0.2.Background_t123-0.6_t21-0.4.2500.csv"	2500	"mfD0"	16.1440163882425	18.6607878293073	1303	202	250	110	44	"gene flow P2-P3"
"0.6"	"0.4"	"0.6"	"0.2"	"Alternate_t123-0.6_t23-0.2.Background_t123-0.6_t21-0.4.2500.csv"	2500	"D"	8.15197115949184	61.6807943966474	1388	224	250	110	44	"gene flow P3-P2"
"0.6"	"0.4"	"0.6"	"0.2"	"Alternate_t123-0.6_t23-0.2.Background_t123-0.6_t21-0.4.2500.csv"	2500	"mfD0"	17.6767670507032	20.3032189632087	1388	224	250	141	56.4	"gene flow P3-P2"
"0.6"	"0.4"	"0.8"	"0.6"	"Alternate_t123-0.8_t23-0.6.Background_t123-0.6_t21-0.4.2500.csv"	2500	"D"	1.98960120169448	61.2688344566792	1269	184	250	75	30	"Ancestral structure"
"0.6"	"0.4"	"0.8"	"0.6"	"Alternate_t123-0.8_t23-0.6.Background_t123-0.6_t21-0.4.2500.csv"	2500	"mfD0"	14.3190434983081	16.400902156299	1269	184	250	71	28.4	"Ancestral structure"
"0.6"	"0.4"	"1"	"0.6"	"Alternate_t123-1_t23-0.6.Background_t123-0.6_t21-0.4.2500.csv"	2500	"D"	5.6611355930602	62.6888089294757	1322	221	250	104	41.6	"Ancestral structure"
"0.6"	"0.4"	"1"	"0.6"	"Alternate_t123-1_t23-0.6.Background_t123-0.6_t21-0.4.2500.csv"	2500	"mfD0"	15.9429425943691	17.3367880935211	1322	221	250	108	43.2	"Ancestral structure"
"0.6"	"0.4"	"1.2"	"0.6"	"Alternate_t123-1.2_t23-0.6.Background_t123-0.6_t21-0.4.2500.csv"	2500	"D"	9.53676606809914	63.1685457388467	1398	231	250	124	49.6	"Ancestral structure"
"0.6"	"0.4"	"1.2"	"0.6"	"Alternate_t123-1.2_t23-0.6.Background_t123-0.6_t21-0.4.2500.csv"	2500	"mfD0"	16.7689419723398	17.8529969382837	1398	231	250	126	50.4	"Ancestral structure"
"0.6"	"0.4"	"1.4"	"0.6"	"Alternate_t123-1.4_t23-0.6.Background_t123-0.6_t21-0.4.2500.csv"	2500	"D"	8.4422475082384	62.7499162202774	1360	240	250	137	54.8	"Ancestral structure"
"0.6"	"0.4"	"1.4"	"0.6"	"Alternate_t123-1.4_t23-0.6.Background_t123-0.6_t21-0.4.2500.csv"	2500	"mfD0"	17.491145921136	18.9779938778119	1360	240	250	149	59.6	"Ancestral structure"
"0.6"	"0.4"	"1.6"	"0.6"	"Alternate_t123-1.6_t23-0.6.Background_t123-0.6_t21-0.4.2500.csv"	2500	"D"	9.47616181805417	64.0770961523607	1374	239	250	154	61.6	"Ancestral structure"
"0.6"	"0.4"	"1.6"	"0.6"	"Alternate_t123-1.6_t23-0.6.Background_t123-0.6_t21-0.4.2500.csv"	2500	"mfD0"	18.7625159313413	19.579637328831	1374	239	250	157	62.8	"Ancestral structure"
"0.6"	"0.4"	"1.8"	"0.6"	"Alternate_t123-1.8_t23-0.6.Background_t123-0.6_t21-0.4.2500.csv"	2500	"D"	8.41816121751673	64.1955010941511	1386	244	250	168	67.2	"Ancestral structure"
"0.6"	"0.4"	"1.8"	"0.6"	"Alternate_t123-1.8_t23-0.6.Background_t123-0.6_t21-0.4.2500.csv"	2500	"mfD0"	18.21181619136	19.906253548587	1386	244	250	169	67.6	"Ancestral structure"
"0.6"	"0.4"	"2"	"0.6"	"Alternate_t123-2_t23-0.6.Background_t123-0.6_t21-0.4.2500.csv"	2500	"D"	10.9327556473424	62.98322214217	1411	246	250	177	70.8	"Ancestral structure"
"0.6"	"0.4"	"2"	"0.6"	"Alternate_t123-2_t23-0.6.Background_t123-0.6_t21-0.4.2500.csv"	2500	"mfD0"	19.3151676226839	21.5837769646815	1411	246	250	177	70.8	"Ancestral structure"
"0.8"	"0.2"	"1"	"0.8"	"Alternate_t123-1_t23-0.8.Background_t123-0.8_t21-0.2.2500.csv"	2500	"D"	1.90337879680054	50.1953660286075	1251	180	250	105	42	"Ancestral structure"
"0.8"	"0.2"	"1"	"0.8"	"Alternate_t123-1_t23-0.8.Background_t123-0.8_t21-0.2.2500.csv"	2500	"mfD0"	7.32712750597922	11.9869771452726	1251	180	250	109	43.6	"Ancestral structure"
"0.8"	"0.2"	"1.2"	"0.8"	"Alternate_t123-1.2_t23-0.8.Background_t123-0.8_t21-0.2.2500.csv"	2500	"D"	4.90763461297072	50.8045553726599	1324	204	250	140	56	"Ancestral structure"
"0.8"	"0.2"	"1.2"	"0.8"	"Alternate_t123-1.2_t23-0.8.Background_t123-0.8_t21-0.2.2500.csv"	2500	"mfD0"	8.17408486288293	12.9470133243073	1324	204	250	133	53.2	"Ancestral structure"
"0.8"	"0.2"	"1.4"	"0.8"	"Alternate_t123-1.4_t23-0.8.Background_t123-0.8_t21-0.2.2500.csv"	2500	"D"	6.40243349776676	51.7212238392877	1323	233	250	164	65.6	"Ancestral structure"
"0.8"	"0.2"	"1.4"	"0.8"	"Alternate_t123-1.4_t23-0.8.Background_t123-0.8_t21-0.2.2500.csv"	2500	"mfD0"	9.68905456227286	15.0880056062009	1323	233	250	167	66.8	"Ancestral structure"
"0.8"	"0.2"	"1.6"	"0.8"	"Alternate_t123-1.6_t23-0.8.Background_t123-0.8_t21-0.2.2500.csv"	2500	"D"	8.71088657941361	51.1739220248574	1365	236	250	177	70.8	"Ancestral structure"
"0.8"	"0.2"	"1.6"	"0.8"	"Alternate_t123-1.6_t23-0.8.Background_t123-0.8_t21-0.2.2500.csv"	2500	"mfD0"	10.2675178767179	15.3478067541461	1365	236	250	172	68.8	"Ancestral structure"
"0.8"	"0.2"	"1.8"	"0.8"	"Alternate_t123-1.8_t23-0.8.Background_t123-0.8_t21-0.2.2500.csv"	2500	"D"	8.81531712703393	51.9568205199105	1355	243	250	193	77.2	"Ancestral structure"
"0.8"	"0.2"	"1.8"	"0.8"	"Alternate_t123-1.8_t23-0.8.Background_t123-0.8_t21-0.2.2500.csv"	2500	"mfD0"	11.3022238894812	16.8332586052174	1355	243	250	189	75.6	"Ancestral structure"
"0.8"	"0.2"	"2"	"0.8"	"Alternate_t123-2_t23-0.8.Background_t123-0.8_t21-0.2.2500.csv"	2500	"D"	7.22249397826135	51.8593248610229	1324	239	250	200	80	"Ancestral structure"
"0.8"	"0.2"	"2"	"0.8"	"Alternate_t123-2_t23-0.8.Background_t123-0.8_t21-0.2.2500.csv"	2500	"mfD0"	11.3560295049811	17.4980850901808	1324	239	250	197	78.8	"Ancestral structure"
"0.8"	"0.4"	"0.4"	"0.2"	"Alternate_t123-0.4_t23-0.2.Background_t123-0.8_t21-0.4.2500.csv"	2500	"D"	6.33793164566008	55.8083325601269	1342	192	250	59	23.6	"gene flow P2-P3"
"0.8"	"0.4"	"0.4"	"0.2"	"Alternate_t123-0.4_t23-0.2.Background_t123-0.8_t21-0.4.2500.csv"	2500	"mfD0"	12.2105845124225	16.6846644496331	1342	192	250	116	46.4	"gene flow P2-P3"
"0.8"	"0.4"	"0.8"	"0.2"	"Alternate_t123-0.8_t23-0.2.Background_t123-0.8_t21-0.4.2500.csv"	2500	"D"	7.89530343331789	57.8289853722836	1383	235	250	150	60	"gene flow P3-P2"
"0.8"	"0.4"	"0.8"	"0.2"	"Alternate_t123-0.8_t23-0.2.Background_t123-0.8_t21-0.4.2500.csv"	2500	"mfD0"	15.2623902863312	21.9612461794096	1383	235	250	186	74.4	"gene flow P3-P2"
"0.8"	"0.4"	"1"	"0.8"	"Alternate_t123-1_t23-0.8.Background_t123-0.8_t21-0.4.2500.csv"	2500	"D"	2.31519657569397	56.2299901236908	1264	176	250	92	36.8	"Ancestral structure"
"0.8"	"0.4"	"1"	"0.8"	"Alternate_t123-1_t23-0.8.Background_t123-0.8_t21-0.4.2500.csv"	2500	"mfD0"	9.36410612125396	13.1094050518523	1264	176	250	101	40.4	"Ancestral structure"
"0.8"	"0.4"	"1.2"	"0.8"	"Alternate_t123-1.2_t23-0.8.Background_t123-0.8_t21-0.4.2500.csv"	2500	"D"	6.08556340163193	57.7611461887743	1347	211	250	114	45.6	"Ancestral structure"
"0.8"	"0.4"	"1.2"	"0.8"	"Alternate_t123-1.2_t23-0.8.Background_t123-0.8_t21-0.4.2500.csv"	2500	"mfD0"	11.1291904591463	14.7832358467334	1347	211	250	121	48.4	"Ancestral structure"
"0.8"	"0.4"	"1.4"	"0.8"	"Alternate_t123-1.4_t23-0.8.Background_t123-0.8_t21-0.4.2500.csv"	2500	"D"	7.67548086601648	57.6557412096485	1383	223	250	132	52.8	"Ancestral structure"
"0.8"	"0.4"	"1.4"	"0.8"	"Alternate_t123-1.4_t23-0.8.Background_t123-0.8_t21-0.4.2500.csv"	2500	"mfD0"	11.4580703650477	15.5707488018251	1383	223	250	135	54	"Ancestral structure"
"0.8"	"0.4"	"1.6"	"0.8"	"Alternate_t123-1.6_t23-0.8.Background_t123-0.8_t21-0.4.2500.csv"	2500	"D"	7.73815343249862	58.369413555958	1371	231	250	156	62.4	"Ancestral structure"
"0.8"	"0.4"	"1.6"	"0.8"	"Alternate_t123-1.6_t23-0.8.Background_t123-0.8_t21-0.4.2500.csv"	2500	"mfD0"	12.2935444609271	16.4637990947809	1371	231	250	161	64.4	"Ancestral structure"
"0.8"	"0.4"	"1.8"	"0.8"	"Alternate_t123-1.8_t23-0.8.Background_t123-0.8_t21-0.4.2500.csv"	2500	"D"	9.42225090739189	57.7211056364753	1409	238	250	165	66	"Ancestral structure"
"0.8"	"0.4"	"1.8"	"0.8"	"Alternate_t123-1.8_t23-0.8.Background_t123-0.8_t21-0.4.2500.csv"	2500	"mfD0"	12.8627292203435	17.7303111834885	1409	238	250	165	66	"Ancestral structure"
"0.8"	"0.4"	"2"	"0.8"	"Alternate_t123-2_t23-0.8.Background_t123-0.8_t21-0.4.2500.csv"	2500	"D"	9.90523661069001	59.3057015723145	1396	243	250	175	70	"Ancestral structure"
"0.8"	"0.4"	"2"	"0.8"	"Alternate_t123-2_t23-0.8.Background_t123-0.8_t21-0.4.2500.csv"	2500	"mfD0"	14.4161970279799	18.9369255356305	1396	243	250	180	72	"Ancestral structure"
"0.8"	"0.6"	"0.6"	"0.2"	"Alternate_t123-0.6_t23-0.2.Background_t123-0.8_t21-0.6.2500.csv"	2500	"D"	5.69573324378505	62.6267698156388	1324	224	250	101	40.4	"gene flow P2-P3"
"0.8"	"0.6"	"0.6"	"0.2"	"Alternate_t123-0.6_t23-0.2.Background_t123-0.8_t21-0.6.2500.csv"	2500	"mfD0"	16.3440456595702	19.7756769355172	1324	224	250	154	61.6	"gene flow P2-P3"
"0.8"	"0.6"	"0.6"	"0.4"	"Alternate_t123-0.6_t23-0.4.Background_t123-0.8_t21-0.6.2500.csv"	2500	"D"	4.9635441554014	62.2989723238304	1325	188	250	73	29.2	"gene flow P2-P3"
"0.8"	"0.6"	"0.6"	"0.4"	"Alternate_t123-0.6_t23-0.4.Background_t123-0.8_t21-0.6.2500.csv"	2500	"mfD0"	13.8124417673902	16.4890103294224	1325	188	250	94	37.6	"gene flow P2-P3"
"0.8"	"0.6"	"0.8"	"0.2"	"Alternate_t123-0.8_t23-0.2.Background_t123-0.8_t21-0.6.2500.csv"	2500	"D"	6.56494670538218	64.5670307148106	1350	240	250	140	56	"gene flow P3-P2"
"0.8"	"0.6"	"0.8"	"0.2"	"Alternate_t123-0.8_t23-0.2.Background_t123-0.8_t21-0.6.2500.csv"	2500	"mfD0"	18.3882279155563	22.4361410465695	1350	240	250	181	72.4	"gene flow P3-P2"
"0.8"	"0.6"	"0.8"	"0.4"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.8_t21-0.6.2500.csv"	2500	"D"	5.10890939319664	63.1441384385699	1336	217	250	98	39.2	"gene flow P3-P2"
"0.8"	"0.6"	"0.8"	"0.4"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.8_t21-0.6.2500.csv"	2500	"mfD0"	14.195182862732	17.0038605243978	1336	217	250	124	49.6	"gene flow P3-P2"
"0.8"	"0.6"	"1"	"0.8"	"Alternate_t123-1_t23-0.8.Background_t123-0.8_t21-0.6.2500.csv"	2500	"D"	3.27323263973321	61.8535915177972	1291	175	250	61	24.4	"Ancestral structure"
"0.8"	"0.6"	"1"	"0.8"	"Alternate_t123-1_t23-0.8.Background_t123-0.8_t21-0.6.2500.csv"	2500	"mfD0"	11.8532038587994	14.5733396780374	1291	175	250	65	26	"Ancestral structure"
"0.8"	"0.6"	"1.2"	"0.8"	"Alternate_t123-1.2_t23-0.8.Background_t123-0.8_t21-0.6.2500.csv"	2500	"D"	6.2444312758107	63.60473150567	1339	204	250	99	39.6	"Ancestral structure"
"0.8"	"0.6"	"1.2"	"0.8"	"Alternate_t123-1.2_t23-0.8.Background_t123-0.8_t21-0.6.2500.csv"	2500	"mfD0"	13.2313655162606	15.239305610161	1339	204	250	101	40.4	"Ancestral structure"
"0.8"	"0.6"	"1.4"	"0.8"	"Alternate_t123-1.4_t23-0.8.Background_t123-0.8_t21-0.6.2500.csv"	2500	"D"	4.32174626944118	64.0098365015945	1292	220	250	128	51.2	"Ancestral structure"
"0.8"	"0.6"	"1.4"	"0.8"	"Alternate_t123-1.4_t23-0.8.Background_t123-0.8_t21-0.6.2500.csv"	2500	"mfD0"	14.5524415408847	16.6221163363089	1292	220	250	127	50.8	"Ancestral structure"
"0.8"	"0.6"	"1.6"	"0.8"	"Alternate_t123-1.6_t23-0.8.Background_t123-0.8_t21-0.6.2500.csv"	2500	"D"	7.84517062032567	64.8188196660916	1363	227	250	133	53.2	"Ancestral structure"
"0.8"	"0.6"	"1.6"	"0.8"	"Alternate_t123-1.6_t23-0.8.Background_t123-0.8_t21-0.6.2500.csv"	2500	"mfD0"	15.4943549984094	17.5183219319036	1363	227	250	132	52.8	"Ancestral structure"
"0.8"	"0.6"	"1.8"	"0.8"	"Alternate_t123-1.8_t23-0.8.Background_t123-0.8_t21-0.6.2500.csv"	2500	"D"	7.11803789470104	64.2612063545179	1349	238	250	163	65.2	"Ancestral structure"
"0.8"	"0.6"	"1.8"	"0.8"	"Alternate_t123-1.8_t23-0.8.Background_t123-0.8_t21-0.6.2500.csv"	2500	"mfD0"	15.6514201393039	17.9834194271202	1349	238	250	168	67.2	"Ancestral structure"
"0.8"	"0.6"	"2"	"0.8"	"Alternate_t123-2_t23-0.8.Background_t123-0.8_t21-0.6.2500.csv"	2500	"D"	7.33831658206533	64.4384513052471	1341	241	250	165	66	"Ancestral structure"
"0.8"	"0.6"	"2"	"0.8"	"Alternate_t123-2_t23-0.8.Background_t123-0.8_t21-0.6.2500.csv"	2500	"mfD0"	16.2178894876249	18.6901117917851	1341	241	250	172	68.8	"Ancestral structure"
"1"	"0.2"	"1.2"	"1"	"Alternate_t123-1.2_t23-1.Background_t123-1_t21-0.2.2500.csv"	2500	"D"	2.53084835014903	46.0452340251813	1316	159	250	102	40.8	"Ancestral structure"
"1"	"0.2"	"1.2"	"1"	"Alternate_t123-1.2_t23-1.Background_t123-1_t21-0.2.2500.csv"	2500	"mfD0"	4.62798320494073	8.99909063269154	1316	159	250	101	40.4	"Ancestral structure"
"1"	"0.2"	"1.4"	"1"	"Alternate_t123-1.4_t23-1.Background_t123-1_t21-0.2.2500.csv"	2500	"D"	5.39786434124904	46.7769533629348	1328	197	250	152	60.8	"Ancestral structure"
"1"	"0.2"	"1.4"	"1"	"Alternate_t123-1.4_t23-1.Background_t123-1_t21-0.2.2500.csv"	2500	"mfD0"	6.2178596087259	11.2570258402762	1328	197	250	147	58.8	"Ancestral structure"
"1"	"0.2"	"1.6"	"1"	"Alternate_t123-1.6_t23-1.Background_t123-1_t21-0.2.2500.csv"	2500	"D"	5.63292266356161	47.0982390791401	1327	223	250	177	70.8	"Ancestral structure"
"1"	"0.2"	"1.6"	"1"	"Alternate_t123-1.6_t23-1.Background_t123-1_t21-0.2.2500.csv"	2500	"mfD0"	7.17800841471063	12.633140058255	1327	223	250	181	72.4	"Ancestral structure"
"1"	"0.2"	"1.8"	"1"	"Alternate_t123-1.8_t23-1.Background_t123-1_t21-0.2.2500.csv"	2500	"D"	6.93447280981948	48.1401043079878	1342	233	250	192	76.8	"Ancestral structure"
"1"	"0.2"	"1.8"	"1"	"Alternate_t123-1.8_t23-1.Background_t123-1_t21-0.2.2500.csv"	2500	"mfD0"	8.0301052979538	14.0610891576106	1342	233	250	184	73.6	"Ancestral structure"
"1"	"0.2"	"2"	"1"	"Alternate_t123-2_t23-1.Background_t123-1_t21-0.2.2500.csv"	2500	"D"	8.01597724274204	48.7221781096561	1377	236	250	197	78.8	"Ancestral structure"
"1"	"0.2"	"2"	"1"	"Alternate_t123-2_t23-1.Background_t123-1_t21-0.2.2500.csv"	2500	"mfD0"	9.1313854384154	15.5569079452058	1377	236	250	193	77.2	"Ancestral structure"
"1"	"0.4"	"0.4"	"0.2"	"Alternate_t123-0.4_t23-0.2.Background_t123-1_t21-0.4.2500.csv"	2500	"D"	4.26223092535295	50.222644873666	1299	189	250	78	31.2	"gene flow P2-P3"
"1"	"0.4"	"0.4"	"0.2"	"Alternate_t123-0.4_t23-0.2.Background_t123-1_t21-0.4.2500.csv"	2500	"mfD0"	9.38788308088684	15.8686947112502	1299	189	250	143	57.2	"gene flow P2-P3"
"1"	"0.4"	"1"	"0.2"	"Alternate_t123-1_t23-0.2.Background_t123-1_t21-0.4.2500.csv"	2500	"D"	7.93370234745705	54.2507875359193	1358	246	250	170	68	"gene flow P3-P2"
"1"	"0.4"	"1"	"0.2"	"Alternate_t123-1_t23-0.2.Background_t123-1_t21-0.4.2500.csv"	2500	"mfD0"	14.292701073285	23.272095550124	1358	246	250	207	82.8	"gene flow P3-P2"
"1"	"0.4"	"1.2"	"1"	"Alternate_t123-1.2_t23-1.Background_t123-1_t21-0.4.2500.csv"	2500	"D"	3.10663873892482	51.0151388580017	1283	170	250	108	43.2	"Ancestral structure"
"1"	"0.4"	"1.2"	"1"	"Alternate_t123-1.2_t23-1.Background_t123-1_t21-0.4.2500.csv"	2500	"mfD0"	6.37824993473266	10.6584588122564	1283	170	250	106	42.4	"Ancestral structure"
"1"	"0.4"	"1.4"	"1"	"Alternate_t123-1.4_t23-1.Background_t123-1_t21-0.4.2500.csv"	2500	"D"	5.35619088607316	50.9541192420446	1315	206	250	126	50.4	"Ancestral structure"
"1"	"0.4"	"1.4"	"1"	"Alternate_t123-1.4_t23-1.Background_t123-1_t21-0.4.2500.csv"	2500	"mfD0"	7.21416800334829	11.769161122906	1315	206	250	130	52	"Ancestral structure"
"1"	"0.4"	"1.6"	"1"	"Alternate_t123-1.6_t23-1.Background_t123-1_t21-0.4.2500.csv"	2500	"D"	7.68702725837726	51.6399259918608	1382	212	250	137	54.8	"Ancestral structure"
"1"	"0.4"	"1.6"	"1"	"Alternate_t123-1.6_t23-1.Background_t123-1_t21-0.4.2500.csv"	2500	"mfD0"	7.89975266822721	12.7847812375523	1382	212	250	139	55.6	"Ancestral structure"
"1"	"0.4"	"1.8"	"1"	"Alternate_t123-1.8_t23-1.Background_t123-1_t21-0.4.2500.csv"	2500	"D"	7.58211250156875	52.6990795962857	1353	235	250	179	71.6	"Ancestral structure"
"1"	"0.4"	"1.8"	"1"	"Alternate_t123-1.8_t23-1.Background_t123-1_t21-0.4.2500.csv"	2500	"mfD0"	9.39625479119808	14.5369344250475	1353	235	250	180	72	"Ancestral structure"
"1"	"0.4"	"2"	"1"	"Alternate_t123-2_t23-1.Background_t123-1_t21-0.4.2500.csv"	2500	"D"	8.19926401529931	53.3737174647127	1374	236	250	177	70.8	"Ancestral structure"
"1"	"0.4"	"2"	"1"	"Alternate_t123-2_t23-1.Background_t123-1_t21-0.4.2500.csv"	2500	"mfD0"	9.8773089229738	15.5206139751314	1374	236	250	173	69.2	"Ancestral structure"
"1"	"0.6"	"0.6"	"0.2"	"Alternate_t123-0.6_t23-0.2.Background_t123-1_t21-0.6.2500.csv"	2500	"D"	6.19874436773491	56.8776887436244	1352	224	250	114	45.6	"gene flow P2-P3"
