"Background_t123"	"Background_t21"	"Alternate_t123"	"Alternate_t23"	"File"	"Windows"	"Stat"	"Stat.Mean"	"Stat.SD"	"Dpos"	"DposAlternate"	"DposOutlier"	"OutlierAlternate"	"OutlierAlternatePC"	"ModelType"
"0.4"	"0.2"	"1.4"	"0.4"	"Alternate_t123-1.4_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fGD0"	23.4096796712029	25.5700420417993	5462	1000	1000	972	97.2	"Ancestral structure"
"0.4"	"0.2"	"1.4"	"0.4"	"Alternate_t123-1.4_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fhomD0"	21.1561247594361	23.8021934843482	5462	1000	1000	993	99.3	"Ancestral structure"
"0.4"	"0.2"	"1.4"	"0.4"	"Alternate_t123-1.4_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fdD0"	14.8465003530692	17.83979662198	5462	1000	1000	992	99.2	"Ancestral structure"
"0.4"	"0.2"	"1.6"	"0.4"	"Alternate_t123-1.6_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"D"	9.50212152574992	38.1970422037486	5462	1000	1000	995	99.5	"Ancestral structure"
"0.4"	"0.2"	"1.6"	"0.4"	"Alternate_t123-1.6_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fGD0"	23.981857146115	26.5584694490307	5462	1000	1000	984	98.4	"Ancestral structure"
"0.4"	"0.2"	"1.6"	"0.4"	"Alternate_t123-1.6_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fhomD0"	21.785682187803	24.9659471106411	5462	1000	1000	996	99.6	"Ancestral structure"
"0.4"	"0.2"	"1.6"	"0.4"	"Alternate_t123-1.6_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fdD0"	15.5891185094222	19.2363960049476	5462	1000	1000	997	99.7	"Ancestral structure"
"0.4"	"0.2"	"1.8"	"0.4"	"Alternate_t123-1.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"D"	9.64359597019467	38.5029566973824	5462	1000	1000	998	99.8	"Ancestral structure"
"0.4"	"0.2"	"1.8"	"0.4"	"Alternate_t123-1.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fGD0"	24.5920191487349	27.6919914002426	5462	1000	1000	989	98.9	"Ancestral structure"
"0.4"	"0.2"	"1.8"	"0.4"	"Alternate_t123-1.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fhomD0"	22.431560673323	26.2253738987656	5462	1000	1000	998	99.8	"Ancestral structure"
"0.4"	"0.2"	"1.8"	"0.4"	"Alternate_t123-1.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fdD0"	16.3067115998652	20.6640864949352	5462	1000	1000	1000	100	"Ancestral structure"
"0.4"	"0.2"	"2.0"	"0.4"	"Alternate_t123-2.0_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"D"	9.704267344101	38.636750268879	5462	1000	1000	998	99.8	"Ancestral structure"
"0.4"	"0.2"	"2.0"	"0.4"	"Alternate_t123-2.0_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fGD0"	24.8978074692384	28.2650490627381	5462	1000	1000	990	99	"Ancestral structure"
"0.4"	"0.2"	"2.0"	"0.4"	"Alternate_t123-2.0_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fhomD0"	22.7794874051391	26.9114981024612	5462	1000	1000	998	99.8	"Ancestral structure"
"0.4"	"0.2"	"2.0"	"0.4"	"Alternate_t123-2.0_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fdD0"	16.7919641447206	21.6336435200843	5462	1000	1000	999	99.9	"Ancestral structure"
"0.6"	"0.2"	"0.8"	"0.6"	"Alternate_t123-0.8_t23-0.6.Background_t123-0.6_t21-0.2.10000.sg.csv"	10000	"D"	4.1863982468561	32.7575925175142	5469	923	1000	472	47.2	"Ancestral structure"
"0.6"	"0.2"	"0.8"	"0.6"	"Alternate_t123-0.8_t23-0.6.Background_t123-0.6_t21-0.2.10000.sg.csv"	10000	"fGD0"	10.0365603394204	10.7181362786972	5469	923	1000	709	70.9	"Ancestral structure"
"0.6"	"0.2"	"0.8"	"0.6"	"Alternate_t123-0.8_t23-0.6.Background_t123-0.6_t21-0.2.10000.sg.csv"	10000	"fhomD0"	9.1085834866045	9.8366002955005	5469	923	1000	712	71.2	"Ancestral structure"
"0.6"	"0.2"	"0.8"	"0.6"	"Alternate_t123-0.8_t23-0.6.Background_t123-0.6_t21-0.2.10000.sg.csv"	10000	"fdD0"	5.99532013577802	6.00825711230795	5469	923	1000	656	65.6	"Ancestral structure"
"0.6"	"0.2"	"1.0"	"0.6"	"Alternate_t123-1.0_t23-0.6.Background_t123-0.6_t21-0.2.10000.sg.csv"	10000	"D"	6.6051448758799	35.7546590425842	5537	991	1000	732	73.2	"Ancestral structure"
"0.6"	"0.2"	"1.0"	"0.6"	"Alternate_t123-1.0_t23-0.6.Background_t123-0.6_t21-0.2.10000.sg.csv"	10000	"fGD0"	12.446299044562	14.591764255131	5537	991	1000	900	90	"Ancestral structure"
"0.6"	"0.2"	"1.0"	"0.6"	"Alternate_t123-1.0_t23-0.6.Background_t123-0.6_t21-0.2.10000.sg.csv"	10000	"fhomD0"	11.4483695288893	13.700774383152	5537	991	1000	909	90.9	"Ancestral structure"
"0.6"	"0.2"	"1.0"	"0.6"	"Alternate_t123-1.0_t23-0.6.Background_t123-0.6_t21-0.2.10000.sg.csv"	10000	"fdD0"	7.59003353658479	8.67700056732336	5537	991	1000	867	86.7	"Ancestral structure"
"0.6"	"0.2"	"1.2"	"0.6"	"Alternate_t123-1.2_t23-0.6.Background_t123-0.6_t21-0.2.10000.sg.csv"	10000	"D"	7.96798018271154	37.9404501455682	5545	999	1000	878	87.8	"Ancestral structure"
"0.6"	"0.2"	"1.2"	"0.6"	"Alternate_t123-1.2_t23-0.6.Background_t123-0.6_t21-0.2.10000.sg.csv"	10000	"fGD0"	14.4041528046709	18.1191663431092	5545	999	1000	969	96.9	"Ancestral structure"
"0.6"	"0.2"	"1.2"	"0.6"	"Alternate_t123-1.2_t23-0.6.Background_t123-0.6_t21-0.2.10000.sg.csv"	10000	"fhomD0"	13.3678526745248	17.1993927390443	5545	999	1000	972	97.2	"Ancestral structure"
"0.6"	"0.2"	"1.2"	"0.6"	"Alternate_t123-1.2_t23-0.6.Background_t123-0.6_t21-0.2.10000.sg.csv"	10000	"fdD0"	9.05902744823625	11.3943847104474	5545	999	1000	960	96	"Ancestral structure"
"0.6"	"0.2"	"1.4"	"0.6"	"Alternate_t123-1.4_t23-0.6.Background_t123-0.6_t21-0.2.10000.sg.csv"	10000	"D"	8.6654590130803	39.1819801300219	5546	1000	1000	936	93.6	"Ancestral structure"
"0.6"	"0.2"	"1.4"	"0.6"	"Alternate_t123-1.4_t23-0.6.Background_t123-0.6_t21-0.2.10000.sg.csv"	10000	"fGD0"	15.611464595586	20.3630033130222	5546	1000	1000	986	98.6	"Ancestral structure"
"0.6"	"0.2"	"1.4"	"0.6"	"Alternate_t123-1.4_t23-0.6.Background_t123-0.6_t21-0.2.10000.sg.csv"	10000	"fhomD0"	14.6064223483484	19.5458679074943	5546	1000	1000	991	99.1	"Ancestral structure"
"0.6"	"0.2"	"1.4"	"0.6"	"Alternate_t123-1.4_t23-0.6.Background_t123-0.6_t21-0.2.10000.sg.csv"	10000	"fdD0"	10.1325710329012	13.4702944466452	5546	1000	1000	985	98.5	"Ancestral structure"
"0.6"	"0.2"	"1.6"	"0.6"	"Alternate_t123-1.6_t23-0.6.Background_t123-0.6_t21-0.2.10000.sg.csv"	10000	"D"	9.0749954479101	39.9582568093333	5546	1000	1000	966	96.6	"Ancestral structure"
"0.6"	"0.2"	"1.6"	"0.6"	"Alternate_t123-1.6_t23-0.6.Background_t123-0.6_t21-0.2.10000.sg.csv"	10000	"fGD0"	16.5965431141453	22.2442134473659	5546	1000	1000	996	99.6	"Ancestral structure"
"0.6"	"0.2"	"1.6"	"0.6"	"Alternate_t123-1.6_t23-0.6.Background_t123-0.6_t21-0.2.10000.sg.csv"	10000	"fhomD0"	15.5867424961864	21.4302801207658	5546	1000	1000	996	99.6	"Ancestral structure"
"0.6"	"0.2"	"1.6"	"0.6"	"Alternate_t123-1.6_t23-0.6.Background_t123-0.6_t21-0.2.10000.sg.csv"	10000	"fdD0"	11.023430228718	15.1831377599369	5546	1000	1000	994	99.4	"Ancestral structure"
"0.6"	"0.2"	"1.8"	"0.6"	"Alternate_t123-1.8_t23-0.6.Background_t123-0.6_t21-0.2.10000.sg.csv"	10000	"D"	9.3101377832727	40.4274111568903	5546	1000	1000	980	98	"Ancestral structure"
"0.6"	"0.2"	"1.8"	"0.6"	"Alternate_t123-1.8_t23-0.6.Background_t123-0.6_t21-0.2.10000.sg.csv"	10000	"fGD0"	17.424246405119	23.8971335831887	5546	1000	1000	998	99.8	"Ancestral structure"
"0.6"	"0.2"	"1.8"	"0.6"	"Alternate_t123-1.8_t23-0.6.Background_t123-0.6_t21-0.2.10000.sg.csv"	10000	"fhomD0"	16.4467706607952	23.1634804541442	5546	1000	1000	999	99.9	"Ancestral structure"
"0.6"	"0.2"	"1.8"	"0.6"	"Alternate_t123-1.8_t23-0.6.Background_t123-0.6_t21-0.2.10000.sg.csv"	10000	"fdD0"	11.8885401079102	16.9499407397617	5546	1000	1000	997	99.7	"Ancestral structure"
"0.6"	"0.2"	"2.0"	"0.6"	"Alternate_t123-2.0_t23-0.6.Background_t123-0.6_t21-0.2.10000.sg.csv"	10000	"D"	9.46536568220021	40.7370082892796	5546	1000	1000	986	98.6	"Ancestral structure"
"0.6"	"0.2"	"2.0"	"0.6"	"Alternate_t123-2.0_t23-0.6.Background_t123-0.6_t21-0.2.10000.sg.csv"	10000	"fGD0"	17.9463786688172	24.9287703207818	5546	1000	1000	1000	100	"Ancestral structure"
"0.6"	"0.2"	"2.0"	"0.6"	"Alternate_t123-2.0_t23-0.6.Background_t123-0.6_t21-0.2.10000.sg.csv"	10000	"fhomD0"	16.9844941799351	24.2366188286558	5546	1000	1000	1000	100	"Ancestral structure"
"0.6"	"0.2"	"2.0"	"0.6"	"Alternate_t123-2.0_t23-0.6.Background_t123-0.6_t21-0.2.10000.sg.csv"	10000	"fdD0"	12.4732333210368	18.1281875666466	5546	1000	1000	999	99.9	"Ancestral structure"
"0.6"	"0.4"	"0.4"	"0.2"	"Alternate_t123-0.4_t23-0.2.Background_t123-0.6_t21-0.4.10000.sg.csv"	10000	"D"	4.609151985521	34.0159710444549	5483	976	1000	456	45.6	"gene flow P2-P3"
"0.6"	"0.4"	"0.4"	"0.2"	"Alternate_t123-0.4_t23-0.2.Background_t123-0.6_t21-0.4.10000.sg.csv"	10000	"fGD0"	17.428886407704	20.9340039054088	5483	976	1000	835	83.5	"gene flow P2-P3"
"0.6"	"0.4"	"0.4"	"0.2"	"Alternate_t123-0.4_t23-0.2.Background_t123-0.6_t21-0.4.10000.sg.csv"	10000	"fhomD0"	15.1635643844182	16.5574713411215	5483	976	1000	825	82.5	"gene flow P2-P3"
"0.6"	"0.4"	"0.4"	"0.2"	"Alternate_t123-0.4_t23-0.2.Background_t123-0.6_t21-0.4.10000.sg.csv"	10000	"fdD0"	9.50883147312438	10.7212525767111	5483	976	1000	804	80.4	"gene flow P2-P3"
"0.6"	"0.4"	"0.6"	"0.2"	"Alternate_t123-0.6_t23-0.2.Background_t123-0.6_t21-0.4.10000.sg.csv"	10000	"D"	6.92653577997716	37.0845790095981	5507	1000	1000	741	74.1	"gene flow P3-P2"
"0.6"	"0.4"	"0.6"	"0.2"	"Alternate_t123-0.6_t23-0.2.Background_t123-0.6_t21-0.4.10000.sg.csv"	10000	"fGD0"	20.3227494496897	24.1892447939065	5507	1000	1000	964	96.4	"gene flow P3-P2"
"0.6"	"0.4"	"0.6"	"0.2"	"Alternate_t123-0.6_t23-0.2.Background_t123-0.6_t21-0.4.10000.sg.csv"	10000	"fhomD0"	18.2237204126321	21.5269255460995	5507	1000	1000	965	96.5	"gene flow P3-P2"
"0.6"	"0.4"	"0.6"	"0.2"	"Alternate_t123-0.6_t23-0.2.Background_t123-0.6_t21-0.4.10000.sg.csv"	10000	"fdD0"	11.976489986777	14.9879640364675	5507	1000	1000	958	95.8	"gene flow P3-P2"
"0.6"	"0.4"	"0.8"	"0.6"	"Alternate_t123-0.8_t23-0.6.Background_t123-0.6_t21-0.4.10000.sg.csv"	10000	"D"	4.28162464486406	33.9990243493085	5430	923	1000	441	44.1	"Ancestral structure"
"0.6"	"0.4"	"0.8"	"0.6"	"Alternate_t123-0.8_t23-0.6.Background_t123-0.6_t21-0.4.10000.sg.csv"	10000	"fGD0"	12.8813332782764	11.279739862922	5430	923	1000	593	59.3	"Ancestral structure"
"0.6"	"0.4"	"0.8"	"0.6"	"Alternate_t123-0.8_t23-0.6.Background_t123-0.6_t21-0.4.10000.sg.csv"	10000	"fhomD0"	11.7010716287413	10.3084827759499	5430	923	1000	597	59.7	"Ancestral structure"
"0.6"	"0.4"	"0.8"	"0.6"	"Alternate_t123-0.8_t23-0.6.Background_t123-0.6_t21-0.4.10000.sg.csv"	10000	"fdD0"	7.17818845235378	6.31463941003083	5430	923	1000	558	55.8	"Ancestral structure"
"0.6"	"0.4"	"1.0"	"0.6"	"Alternate_t123-1.0_t23-0.6.Background_t123-0.6_t21-0.4.10000.sg.csv"	10000	"D"	6.70037127388786	36.8891410754459	5498	991	1000	708	70.8	"Ancestral structure"
"0.6"	"0.4"	"1.0"	"0.6"	"Alternate_t123-1.0_t23-0.6.Background_t123-0.6_t21-0.4.10000.sg.csv"	10000	"fGD0"	15.2729809287816	14.5682712869407	5498	991	1000	809	80.9	"Ancestral structure"
"0.6"	"0.4"	"1.0"	"0.6"	"Alternate_t123-1.0_t23-0.6.Background_t123-0.6_t21-0.4.10000.sg.csv"	10000	"fhomD0"	14.0253906339878	13.6278810961777	5498	991	1000	820	82	"Ancestral structure"
"0.6"	"0.4"	"1.0"	"0.6"	"Alternate_t123-1.0_t23-0.6.Background_t123-0.6_t21-0.4.10000.sg.csv"	10000	"fdD0"	8.76958406070953	8.6915478390309	5498	991	1000	804	80.4	"Ancestral structure"
"0.6"	"0.4"	"1.2"	"0.6"	"Alternate_t123-1.2_t23-0.6.Background_t123-0.6_t21-0.4.10000.sg.csv"	10000	"D"	8.0632065807195	39.0080922569687	5506	999	1000	861	86.1	"Ancestral structure"
"0.6"	"0.4"	"1.2"	"0.6"	"Alternate_t123-1.2_t23-0.6.Background_t123-0.6_t21-0.4.10000.sg.csv"	10000	"fGD0"	17.240595491544	17.8126115304118	5506	999	1000	927	92.7	"Ancestral structure"
"0.6"	"0.4"	"1.2"	"0.6"	"Alternate_t123-1.2_t23-0.6.Background_t123-0.6_t21-0.4.10000.sg.csv"	10000	"fhomD0"	15.9547255463794	16.8709414734426	5506	999	1000	933	93.3	"Ancestral structure"
"0.6"	"0.4"	"1.2"	"0.6"	"Alternate_t123-1.2_t23-0.6.Background_t123-0.6_t21-0.4.10000.sg.csv"	10000	"fdD0"	10.2472692833602	11.2681723561062	5506	999	1000	923	92.3	"Ancestral structure"
"0.6"	"0.4"	"1.4"	"0.6"	"Alternate_t123-1.4_t23-0.6.Background_t123-0.6_t21-0.4.10000.sg.csv"	10000	"D"	8.76068541108826	40.2150248179812	5507	1000	1000	925	92.5	"Ancestral structure"
"0.6"	"0.4"	"1.4"	"0.6"	"Alternate_t123-1.4_t23-0.6.Background_t123-0.6_t21-0.4.10000.sg.csv"	10000	"fGD0"	18.4559422461306	19.9334913721311	5507	1000	1000	966	96.6	"Ancestral structure"
"0.6"	"0.4"	"1.4"	"0.6"	"Alternate_t123-1.4_t23-0.6.Background_t123-0.6_t21-0.4.10000.sg.csv"	10000	"fhomD0"	17.2015968735001	19.104976043948	5507	1000	1000	973	97.3	"Ancestral structure"
"0.6"	"0.4"	"1.4"	"0.6"	"Alternate_t123-1.4_t23-0.6.Background_t123-0.6_t21-0.4.10000.sg.csv"	10000	"fdD0"	11.3281998224407	13.2807144901907	5507	1000	1000	969	96.9	"Ancestral structure"
"0.6"	"0.4"	"1.6"	"0.6"	"Alternate_t123-1.6_t23-0.6.Background_t123-0.6_t21-0.4.10000.sg.csv"	10000	"D"	9.17022184591806	40.9707814946512	5507	1000	1000	961	96.1	"Ancestral structure"
"0.6"	"0.4"	"1.6"	"0.6"	"Alternate_t123-1.6_t23-0.6.Background_t123-0.6_t21-0.4.10000.sg.csv"	10000	"fGD0"	19.4479969837372	21.7350694234333	5507	1000	1000	983	98.3	"Ancestral structure"
"0.6"	"0.4"	"1.6"	"0.6"	"Alternate_t123-1.6_t23-0.6.Background_t123-0.6_t21-0.4.10000.sg.csv"	10000	"fhomD0"	18.1888595464618	20.91963131193	5507	1000	1000	988	98.8	"Ancestral structure"
"0.6"	"0.4"	"1.6"	"0.6"	"Alternate_t123-1.6_t23-0.6.Background_t123-0.6_t21-0.4.10000.sg.csv"	10000	"fdD0"	12.2253679902272	14.9550138891013	5507	1000	1000	988	98.8	"Ancestral structure"
"0.6"	"0.4"	"1.8"	"0.6"	"Alternate_t123-1.8_t23-0.6.Background_t123-0.6_t21-0.4.10000.sg.csv"	10000	"D"	9.40536418128066	41.4279306011783	5507	1000	1000	975	97.5	"Ancestral structure"
"0.6"	"0.4"	"1.8"	"0.6"	"Alternate_t123-1.8_t23-0.6.Background_t123-0.6_t21-0.4.10000.sg.csv"	10000	"fGD0"	20.2815619919087	23.3337080269111	5507	1000	1000	991	99.1	"Ancestral structure"
"0.6"	"0.4"	"1.8"	"0.6"	"Alternate_t123-1.8_t23-0.6.Background_t123-0.6_t21-0.4.10000.sg.csv"	10000	"fhomD0"	19.0549783661458	22.6043087890536	5507	1000	1000	994	99.4	"Ancestral structure"
"0.6"	"0.4"	"1.8"	"0.6"	"Alternate_t123-1.8_t23-0.6.Background_t123-0.6_t21-0.4.10000.sg.csv"	10000	"fdD0"	13.0966044874126	16.6951288796205	5507	1000	1000	994	99.4	"Ancestral structure"
"0.6"	"0.4"	"2.0"	"0.6"	"Alternate_t123-2.0_t23-0.6.Background_t123-0.6_t21-0.4.10000.sg.csv"	10000	"D"	9.56059208020817	41.7297512437421	5507	1000	1000	984	98.4	"Ancestral structure"
"0.6"	"0.4"	"2.0"	"0.6"	"Alternate_t123-2.0_t23-0.6.Background_t123-0.6_t21-0.4.10000.sg.csv"	10000	"fGD0"	20.8073919356167	24.3347877591128	5507	1000	1000	993	99.3	"Ancestral structure"
"0.6"	"0.4"	"2.0"	"0.6"	"Alternate_t123-2.0_t23-0.6.Background_t123-0.6_t21-0.4.10000.sg.csv"	10000	"fhomD0"	19.5965099659279	23.6506767143965	5507	1000	1000	996	99.6	"Ancestral structure"
"0.6"	"0.4"	"2.0"	"0.6"	"Alternate_t123-2.0_t23-0.6.Background_t123-0.6_t21-0.4.10000.sg.csv"	10000	"fdD0"	13.6854384369314	17.8584819853358	5507	1000	1000	998	99.8	"Ancestral structure"
"0.8"	"0.2"	"1.0"	"0.8"	"Alternate_t123-1.0_t23-0.8.Background_t123-0.8_t21-0.2.10000.sg.csv"	10000	"D"	4.32231804706229	36.3265683855265	5447	904	1000	392	39.2	"Ancestral structure"
"0.8"	"0.2"	"1.0"	"0.8"	"Alternate_t123-1.0_t23-0.8.Background_t123-0.8_t21-0.2.10000.sg.csv"	10000	"fGD0"	6.94526071382229	8.68022605554558	5447	904	1000	722	72.2	"Ancestral structure"
"0.8"	"0.2"	"1.0"	"0.8"	"Alternate_t123-1.0_t23-0.8.Background_t123-0.8_t21-0.2.10000.sg.csv"	10000	"fhomD0"	6.45268655738572	8.12548150055653	5447	904	1000	726	72.6	"Ancestral structure"
"0.8"	"0.2"	"1.0"	"0.8"	"Alternate_t123-1.0_t23-0.8.Background_t123-0.8_t21-0.2.10000.sg.csv"	10000	"fdD0"	4.32151711122453	4.88117235906254	5447	904	1000	659	65.9	"Ancestral structure"
"0.8"	"0.2"	"1.2"	"0.8"	"Alternate_t123-1.2_t23-0.8.Background_t123-0.8_t21-0.2.10000.sg.csv"	10000	"D"	6.75874403105038	38.8206297074126	5532	989	1000	643	64.3	"Ancestral structure"
"0.8"	"0.2"	"1.2"	"0.8"	"Alternate_t123-1.2_t23-0.8.Background_t123-0.8_t21-0.2.10000.sg.csv"	10000	"fGD0"	9.1514117843637	12.4236657229425	5532	989	1000	915	91.5	"Ancestral structure"
"0.8"	"0.2"	"1.2"	"0.8"	"Alternate_t123-1.2_t23-0.8.Background_t123-0.8_t21-0.2.10000.sg.csv"	10000	"fhomD0"	8.58465364253977	11.7789301062623	5532	989	1000	916	91.6	"Ancestral structure"
"0.8"	"0.2"	"1.2"	"0.8"	"Alternate_t123-1.2_t23-0.8.Background_t123-0.8_t21-0.2.10000.sg.csv"	10000	"fdD0"	5.69016911395155	7.20418702271669	5532	989	1000	881	88.1	"Ancestral structure"
"0.8"	"0.2"	"1.4"	"0.8"	"Alternate_t123-1.4_t23-0.8.Background_t123-0.8_t21-0.2.10000.sg.csv"	10000	"D"	8.23476722744082	40.8953677789779	5543	1000	1000	808	80.8	"Ancestral structure"
"0.8"	"0.2"	"1.4"	"0.8"	"Alternate_t123-1.4_t23-0.8.Background_t123-0.8_t21-0.2.10000.sg.csv"	10000	"fGD0"	11.0065692082555	15.7883310581905	5543	1000	1000	978	97.8	"Ancestral structure"
"0.8"	"0.2"	"1.4"	"0.8"	"Alternate_t123-1.4_t23-0.8.Background_t123-0.8_t21-0.2.10000.sg.csv"	10000	"fhomD0"	10.4048684023453	15.1250633212755	5543	1000	1000	980	98	"Ancestral structure"
"0.8"	"0.2"	"1.4"	"0.8"	"Alternate_t123-1.4_t23-0.8.Background_t123-0.8_t21-0.2.10000.sg.csv"	10000	"fdD0"	6.99790232809489	9.65423283318206	5543	1000	1000	968	96.8	"Ancestral structure"
"0.8"	"0.2"	"1.6"	"0.8"	"Alternate_t123-1.6_t23-0.8.Background_t123-0.8_t21-0.2.10000.sg.csv"	10000	"D"	8.93976990936411	42.0769160954149	5543	1000	1000	873	87.3	"Ancestral structure"
"0.8"	"0.2"	"1.6"	"0.8"	"Alternate_t123-1.6_t23-0.8.Background_t123-0.8_t21-0.2.10000.sg.csv"	10000	"fGD0"	12.2243723614541	18.1454435415624	5543	1000	1000	995	99.5	"Ancestral structure"
"0.8"	"0.2"	"1.6"	"0.8"	"Alternate_t123-1.6_t23-0.8.Background_t123-0.8_t21-0.2.10000.sg.csv"	10000	"fhomD0"	11.6067772343731	17.4621838884721	5543	1000	1000	995	99.5	"Ancestral structure"
"0.8"	"0.2"	"1.6"	"0.8"	"Alternate_t123-1.6_t23-0.8.Background_t123-0.8_t21-0.2.10000.sg.csv"	10000	"fdD0"	7.94965254899513	11.5288011196086	5543	1000	1000	987	98.7	"Ancestral structure"
"0.8"	"0.2"	"1.8"	"0.8"	"Alternate_t123-1.8_t23-0.8.Background_t123-0.8_t21-0.2.10000.sg.csv"	10000	"D"	9.34577876257115	42.7763830295109	5543	1000	1000	917	91.7	"Ancestral structure"
