"Background_t123"	"Background_t21"	"Alternate_t123"	"Alternate_t23"	"Variable"	"File"	"Windows"	"Model"	"Mean"	"SD"	"SE"	"t.mean.diff"	"t.p.two.tailed"	"t.p.background.higher"	"t.p.background.lower"	"w.mean.diff"	"w.p.two.tailed"	"w.p.background.higher"	"w.p.background.lower"	"ModelType"
"0.4"	"0.2"	"0.6"	"0.4"	"P2P3_dxy"	"Alternate_t123-0.6_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"D_Background"	0.0180715512345679	0.00501907017202852	5.29056449327442e-05	"0.00283122901234568"	"1.77266192317718e-64"	"8.8633096158859e-65"	"1"	"0.00282623689192872"	"7.03384594180424e-81"	"3.51692297090212e-81"	"1"	"Ancestral structure"
"0.4"	"0.2"	"0.6"	"0.4"	"P2P3_dxy"	"Alternate_t123-0.6_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"D_Outlier"	0.0152403222222222	0.0046936416547251	0.000148425981495729	"0.00283122901234568"	"1.77266192317718e-64"	"8.8633096158859e-65"	"1"	"0.00282623689192872"	"7.03384594180424e-81"	"3.51692297090212e-81"	"1"	"Ancestral structure"
"0.4"	"0.2"	"0.6"	"0.4"	"P1P2_dxy"	"Alternate_t123-0.6_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fGD0_Background"	0.0141484209876543	0.00481637310265464	5.07690302185355e-05	"-0.0056924012345679"	"3.28601037425589e-137"	"1"	"1.64300518712795e-137"	"-0.00552087918932205"	"1.68166944327274e-190"	"1"	"8.40834721636371e-191"	"Ancestral structure"
"0.4"	"0.2"	"0.6"	"0.4"	"P1P2_dxy"	"Alternate_t123-0.6_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fGD0_Outlier"	0.0198408222222222	0.00605306001546817	0.000191414564625735	"-0.0056924012345679"	"3.28601037425589e-137"	"1"	"1.64300518712795e-137"	"-0.00552087918932205"	"1.68166944327274e-190"	"1"	"8.40834721636371e-191"	"Ancestral structure"
"0.4"	"0.2"	"0.6"	"0.4"	"P1P3_dxy"	"Alternate_t123-0.6_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fGD0_Background"	0.0178483993827161	0.00504199854725322	5.31473312286009e-05	"-0.00358231172839506"	"3.32084539781903e-72"	"1"	"1.66042269890952e-72"	"-0.00346661872218635"	"2.19156510691036e-88"	"1"	"1.09578255345518e-88"	"Ancestral structure"
"0.4"	"0.2"	"0.6"	"0.4"	"P1P3_dxy"	"Alternate_t123-0.6_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fGD0_Outlier"	0.0214307111111111	0.00563233434210473	0.00017811005064637	"-0.00358231172839506"	"3.32084539781903e-72"	"1"	"1.66042269890952e-72"	"-0.00346661872218635"	"2.19156510691036e-88"	"1"	"1.09578255345518e-88"	"Ancestral structure"
"0.4"	"0.2"	"0.6"	"0.4"	"P2P3_dxy"	"Alternate_t123-0.6_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fGD0_Background"	0.0180929790123457	0.00509569201530561	5.37133100769977e-05	"0.00304550679012346"	"1.05051275178612e-103"	"5.25256375893059e-104"	"1"	"0.00274314974850421"	"6.8307373035191e-83"	"3.41536865175955e-83"	"1"	"Ancestral structure"
"0.4"	"0.2"	"0.6"	"0.4"	"P2P3_dxy"	"Alternate_t123-0.6_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fGD0_Outlier"	0.0150474722222222	0.00373021409740651	0.000117959727078738	"0.00304550679012346"	"1.05051275178612e-103"	"5.25256375893059e-104"	"1"	"0.00274314974850421"	"6.8307373035191e-83"	"3.41536865175955e-83"	"1"	"Ancestral structure"
"0.4"	"0.2"	"0.6"	"0.4"	"P1P2_dxy"	"Alternate_t123-0.6_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fhomD0_Background"	0.0141009351851852	0.00477495853564512	5.03324823516696e-05	"-0.00616725925925926"	"1.87127045113918e-159"	"1"	"9.35635225569591e-160"	"-0.00602130813010939"	"2.11021410010855e-223"	"1"	"1.05510705005427e-223"	"Ancestral structure"
"0.4"	"0.2"	"0.6"	"0.4"	"P1P2_dxy"	"Alternate_t123-0.6_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fhomD0_Outlier"	0.0202681944444444	0.00592824941252607	0.000187467706811375	"-0.00616725925925926"	"1.87127045113918e-159"	"1"	"9.35635225569591e-160"	"-0.00602130813010939"	"2.11021410010855e-223"	"1"	"1.05510705005427e-223"	"Ancestral structure"
"0.4"	"0.2"	"0.6"	"0.4"	"P1P3_dxy"	"Alternate_t123-0.6_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fhomD0_Background"	0.0178126135802469	0.00501939224491017	5.29090398790061e-05	"-0.00394016975308642"	"1.21838589596575e-85"	"1"	"6.09192947982877e-86"	"-0.0038807601678969"	"2.50793796867522e-107"	"1"	"1.25396898433761e-107"	"Ancestral structure"
"0.4"	"0.2"	"0.6"	"0.4"	"P1P3_dxy"	"Alternate_t123-0.6_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fhomD0_Outlier"	0.0217527833333333	0.00559882680699003	0.000177050449348964	"-0.00394016975308642"	"1.21838589596575e-85"	"1"	"6.09192947982877e-86"	"-0.0038807601678969"	"2.50793796867522e-107"	"1"	"1.25396898433761e-107"	"Ancestral structure"
"0.4"	"0.2"	"0.6"	"0.4"	"P2P3_dxy"	"Alternate_t123-0.6_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fhomD0_Background"	0.0181036734567901	0.00509481453522144	5.37040606247731e-05	"0.0031524512345679"	"5.68906821433574e-113"	"2.84453410716787e-113"	"1"	"0.00281680249262936"	"4.31105007485166e-87"	"2.15552503742583e-87"	"1"	"Ancestral structure"
"0.4"	"0.2"	"0.6"	"0.4"	"P2P3_dxy"	"Alternate_t123-0.6_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fhomD0_Outlier"	0.0149512222222222	0.00366031363523045	0.00011574928037899	"0.0031524512345679"	"5.68906821433574e-113"	"2.84453410716787e-113"	"1"	"0.00281680249262936"	"4.31105007485166e-87"	"2.15552503742583e-87"	"1"	"Ancestral structure"
"0.4"	"0.2"	"0.6"	"0.4"	"P1P2_dxy"	"Alternate_t123-0.6_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fdD0_Background"	0.0141113228395062	0.00481307451175458	5.07342600174911e-05	"-0.00606338271604938"	"1.10989877490115e-162"	"1"	"5.54949387450574e-163"	"-0.00587206149641824"	"1.49799730385308e-225"	"1"	"7.48998651926538e-226"	"Ancestral structure"
"0.4"	"0.2"	"0.6"	"0.4"	"P1P2_dxy"	"Alternate_t123-0.6_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fdD0_Outlier"	0.0201747055555556	0.00574427306696433	0.000181649863935682	"-0.00606338271604938"	"1.10989877490115e-162"	"1"	"5.54949387450574e-163"	"-0.00587206149641824"	"1.49799730385308e-225"	"1"	"7.48998651926538e-226"	"Ancestral structure"
"0.4"	"0.2"	"0.6"	"0.4"	"P1P3_dxy"	"Alternate_t123-0.6_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fdD0_Background"	0.017743512962963	0.00494124574417397	5.20853034340114e-05	"-0.00463117592592593"	"2.61001098678824e-107"	"1"	"1.30500549339412e-107"	"-0.00449856702685709"	"1.53793866433918e-138"	"1"	"7.68969332169592e-139"	"Ancestral structure"
"0.4"	"0.2"	"0.6"	"0.4"	"P1P3_dxy"	"Alternate_t123-0.6_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fdD0_Outlier"	0.0223746888888889	0.00574653744404452	0.000181721469826231	"-0.00463117592592593"	"2.61001098678824e-107"	"1"	"1.30500549339412e-107"	"-0.00449856702685709"	"1.53793866433918e-138"	"1"	"7.68969332169592e-139"	"Ancestral structure"
"0.4"	"0.2"	"0.6"	"0.4"	"P2P3_dxy"	"Alternate_t123-0.6_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fdD0_Background"	0.0180815950617284	0.00508040221460024	5.35521414263343e-05	"0.00293166728395062"	"6.6945614661225e-88"	"3.34728073306125e-88"	"1"	"0.00270005256656782"	"1.96475290658134e-78"	"9.82376453290671e-79"	"1"	"Ancestral structure"
"0.4"	"0.2"	"0.6"	"0.4"	"P2P3_dxy"	"Alternate_t123-0.6_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fdD0_Outlier"	0.0151499277777778	0.0039911232698077	0.000126210399550911	"0.00293166728395062"	"6.6945614661225e-88"	"3.34728073306125e-88"	"1"	"0.00270005256656782"	"1.96475290658134e-78"	"9.82376453290671e-79"	"1"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P1P2_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"Real_Background"	0.0139267154320988	0.00456295500465196	4.8097768918548e-05	"-0.0117402345679012"	"0"	"1"	"0"	"-0.011514248986607"	"0"	"1"	"0"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P1P2_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"Real_Outlier"	0.02566695	0.00558425498440575	0.000176589647858702	"-0.0117402345679012"	"0"	"1"	"0"	"-0.011514248986607"	"0"	"1"	"0"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P1P3_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"Real_Background"	0.0177918117283951	0.00502750007226712	5.29945038834174e-05	"-0.00811829382716049"	"6.6134365676451e-252"	"1"	"3.30671828382255e-252"	"-0.00798163531265609"	"0"	"1"	"0"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P1P3_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"Real_Outlier"	0.0259101055555556	0.00558171918991005	0.000176509458995857	"-0.00811829382716049"	"6.6134365676451e-252"	"1"	"3.30671828382255e-252"	"-0.00798163531265609"	"0"	"1"	"0"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P2P3_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"Real_Background"	0.0177921734567901	0.00506558138786371	5.33959161953538e-05	"0.00011761790123457"	"0.473427043419518"	"0.236713521709759"	"0.763286478290241"	"5.4770896386676e-05"	"0.716059752054413"	"0.358029876027206"	"0.641974435473"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P2P3_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"Real_Outlier"	0.0176745555555556	0.00490394482384632	0.000155076351631476	"0.00011761790123457"	"0.473427043419518"	"0.236713521709759"	"0.763286478290241"	"5.4770896386676e-05"	"0.716059752054413"	"0.358029876027206"	"0.641974435473"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P1P2_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"D_Background"	0.0145151	0.00517345231742776	5.45329756311605e-05	"-0.00585638888888889"	"5.55587467012663e-86"	"1"	"2.77793733506331e-86"	"-0.00589945433991954"	"9.28684046453785e-105"	"1"	"4.64342023226893e-105"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P1P2_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"D_Outlier"	0.0203714888888889	0.0084211258085742	0.000266299380179216	"-0.00585638888888889"	"5.55587467012663e-86"	"1"	"2.77793733506331e-86"	"-0.00589945433991954"	"9.28684046453785e-105"	"1"	"4.64342023226893e-105"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P1P3_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"D_Background"	0.0180561944444444	0.00518894128294326	5.46962436632564e-05	"-0.00547446666666667"	"1.06079609985186e-103"	"1"	"5.3039804992593e-104"	"-0.00542720928321195"	"4.30739634054333e-137"	"1"	"2.15369817027166e-137"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P1P3_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"D_Outlier"	0.0235306611111111	0.00697665988526951	0.000220621356977807	"-0.00547446666666667"	"1.06079609985186e-103"	"1"	"5.3039804992593e-104"	"-0.00542720928321195"	"4.30739634054333e-137"	"1"	"2.15369817027166e-137"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P2P3_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"D_Background"	0.0180603635802469	0.00504354918615171	5.31636763977598e-05	"0.00279951913580247"	"5.7084179264359e-71"	"2.85420896321795e-71"	"1"	"0.00267577441015693"	"4.62403736487128e-77"	"2.31201868243564e-77"	"1"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P2P3_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"D_Outlier"	0.0152608444444444	0.00435968138886659	0.000137865230614647	"0.00279951913580247"	"5.7084179264359e-71"	"2.85420896321795e-71"	"1"	"0.00267577441015693"	"4.62403736487128e-77"	"2.31201868243564e-77"	"1"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P1P2_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fGD0_Background"	0.0142370635802469	0.0049747138620379	5.24380883721747e-05	"-0.00863675308641975"	"3.92996179216579e-193"	"1"	"1.96498089608289e-193"	"-0.0085177900646999"	"6.95083746160319e-278"	"1"	"3.4754187308016e-278"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P1P2_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fGD0_Outlier"	0.0228738166666667	0.00726499097582276	0.000229739186641692	"-0.00863675308641975"	"3.92996179216579e-193"	"1"	"1.96498089608289e-193"	"-0.0085177900646999"	"6.95083746160319e-278"	"1"	"3.4754187308016e-278"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P1P3_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fGD0_Background"	0.0180009913580247	0.00518242263993731	5.46275311327487e-05	"-0.0060264975308642"	"3.09510275416885e-131"	"1"	"1.54755137708443e-131"	"-0.00589114691744839"	"6.82241590648569e-175"	"1"	"3.41120795324285e-175"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P1P3_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fGD0_Outlier"	0.0240274888888889	0.00660023267174709	0.000208717683297793	"-0.0060264975308642"	"3.09510275416885e-131"	"1"	"1.54755137708443e-131"	"-0.00589114691744839"	"6.82241590648569e-175"	"1"	"3.41120795324285e-175"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P2P3_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fGD0_Background"	0.0180714950617284	0.00509480036598607	5.37039112679181e-05	"0.00291083395061728"	"6.23180157685463e-97"	"3.11590078842732e-97"	"1"	"0.00260645684515673"	"2.15970039768263e-76"	"1.07985019884131e-76"	"1"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P2P3_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fGD0_Outlier"	0.0151606611111111	0.00370858255749949	0.000117275677724708	"0.00291083395061728"	"6.23180157685463e-97"	"3.11590078842732e-97"	"1"	"0.00260645684515673"	"2.15970039768263e-76"	"1.07985019884131e-76"	"1"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P1P2_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fhomD0_Background"	0.0141731061728395	0.00491188190541841	5.17757813962998e-05	"-0.00927632716049383"	"5.30612471024336e-226"	"1"	"2.65306235512168e-226"	"-0.00915063511168134"	"0"	"1"	"0"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P1P2_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fhomD0_Outlier"	0.0234494333333333	0.00693213003942873	0.000219213199610676	"-0.00927632716049383"	"5.30612471024336e-226"	"1"	"2.65306235512168e-226"	"-0.00915063511168134"	"0"	"1"	"0"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P1P3_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fhomD0_Background"	0.0179495469135802	0.00514871143373625	5.42721838185256e-05	"-0.00654094197530864"	"1.376172691122e-155"	"1"	"6.88086345561e-156"	"-0.00644880398147745"	"3.13885552246536e-209"	"1"	"1.56942776123268e-209"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P1P3_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fhomD0_Outlier"	0.0244904888888889	0.00639341741083375	0.000202177610504111	"-0.00654094197530864"	"1.376172691122e-155"	"1"	"6.88086345561e-156"	"-0.00644880398147745"	"3.13885552246536e-209"	"1"	"1.56942776123268e-209"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P2P3_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fhomD0_Background"	0.0180850814814815	0.0050978430759224	5.37359842467782e-05	"0.00304669814814815"	"1.03987623627948e-110"	"5.19938118139742e-111"	"1"	"0.00270165174466392"	"8.63210362011203e-83"	"4.31605181005602e-83"	"1"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P2P3_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fhomD0_Outlier"	0.0150383833333333	0.00357001595584743	0.00011289381703621	"0.00304669814814815"	"1.03987623627948e-110"	"5.19938118139742e-111"	"1"	"0.00270165174466392"	"8.63210362011203e-83"	"4.31605181005602e-83"	"1"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P1P2_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fdD0_Background"	0.0141859703703704	0.00495608698877988	5.22417438882326e-05	"-0.00914768518518518"	"1.63999694077128e-227"	"1"	"8.19998470385639e-228"	"-0.0089176826771315"	"0"	"1"	"0"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P1P2_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fdD0_Outlier"	0.0233336555555556	0.00680148738296416	0.000215081916070647	"-0.00914768518518518"	"1.63999694077128e-227"	"1"	"8.19998470385639e-228"	"-0.0089176826771315"	"0"	"1"	"0"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P1P3_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fdD0_Background"	0.0179082888888889	0.00510469284246089	5.3808187125785e-05	"-0.00695352222222223"	"5.85789898886066e-173"	"1"	"2.92894949443033e-173"	"-0.00683153143225766"	"2.36601325212236e-234"	"1"	"1.18300662606118e-234"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P1P3_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fdD0_Outlier"	0.0248618111111111	0.00631867501863735	0.000199814048533009	"-0.00695352222222223"	"5.85789898886066e-173"	"1"	"2.92894949443033e-173"	"-0.00683153143225766"	"2.36601325212236e-234"	"1"	"1.18300662606118e-234"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P2P3_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fdD0_Background"	0.0180881475308642	0.00509407016281306	5.36962142506468e-05	"0.00307735864197531"	"1.86525381285249e-111"	"9.32626906426247e-112"	"1"	"0.00274374452125032"	"1.77711389334859e-85"	"8.88556946674297e-86"	"1"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P2P3_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fdD0_Outlier"	0.0150107888888889	0.00359475195002374	0.000113676037854068	"0.00307735864197531"	"1.86525381285249e-111"	"9.32626906426247e-112"	"1"	"0.00274374452125032"	"1.77711389334859e-85"	"8.88556946674297e-86"	"1"	"Ancestral structure"
"0.4"	"0.2"	"1.0"	"0.4"	"P1P2_dxy"	"Alternate_t123-1.0_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"Real_Background"	0.0139267154320988	0.00456295500465196	4.8097768918548e-05	"-0.0153646234567901"	"0"	"1"	"0"	"-0.0151946610761423"	"0"	"1"	"0"	"Ancestral structure"
"0.4"	"0.2"	"1.0"	"0.4"	"P1P2_dxy"	"Alternate_t123-1.0_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"Real_Outlier"	0.0292913388888889	0.00552748668483203	0.000174794476603225	"-0.0153646234567901"	"0"	"1"	"0"	"-0.0151946610761423"	"0"	"1"	"0"	"Ancestral structure"
"0.4"	"0.2"	"1.0"	"0.4"	"P1P3_dxy"	"Alternate_t123-1.0_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"Real_Background"	0.0177918117283951	0.00502750007226712	5.29945038834174e-05	"-0.0114163160493827"	"0"	"1"	"0"	"-0.0113620330128668"	"0"	"1"	"0"	"Ancestral structure"
"0.4"	"0.2"	"1.0"	"0.4"	"P1P3_dxy"	"Alternate_t123-1.0_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"Real_Outlier"	0.0292081277777778	0.00551220570887292	0.000174311249714215	"-0.0114163160493827"	"0"	"1"	"0"	"-0.0113620330128668"	"0"	"1"	"0"	"Ancestral structure"
