"Background_t123"	"Background_t21"	"Alternate_t123"	"Alternate_t23"	"Variable"	"File"	"Windows"	"Model"	"Mean"	"SD"	"SE"	"t.mean.diff"	"t.p.two.tailed"	"t.p.background.higher"	"t.p.background.lower"	"w.mean.diff"	"w.p.two.tailed"	"w.p.background.higher"	"w.p.background.lower"	"ModelType"
"0.4"	"0.2"	"0.6"	"0.4"	"P2P3_dxy"	"Alternate_t123-0.6_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"D_Background"	0.017853362962963	0.00248336569174871	2.61769728301518e-05	"0.0012050462962963"	"1.05907789827814e-51"	"5.2953894913907e-52"	"1"	"0.00120295646406113"	"4.91281925963191e-49"	"2.45640962981596e-49"	"1"	"Ancestral structure"
"0.4"	"0.2"	"0.6"	"0.4"	"P2P3_dxy"	"Alternate_t123-0.6_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"D_Outlier"	0.0166483166666667	0.00226013528796045	7.14717533007557e-05	"0.0012050462962963"	"1.05907789827814e-51"	"5.2953894913907e-52"	"1"	"0.00120295646406113"	"4.91281925963191e-49"	"2.45640962981596e-49"	"1"	"Ancestral structure"
"0.4"	"0.2"	"0.6"	"0.4"	"P1P2_dxy"	"Alternate_t123-0.6_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fGD0_Background"	0.0140869555555556	0.00269249243940244	2.83813623043153e-05	"-0.0050144"	"7.87520139790237e-190"	"1"	"3.93760069895118e-190"	"-0.00530317897064981"	"3.69445239353031e-254"	"1"	"1.84722619676516e-254"	"Ancestral structure"
"0.4"	"0.2"	"0.6"	"0.4"	"P1P2_dxy"	"Alternate_t123-0.6_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fGD0_Outlier"	0.0191013555555556	0.00427330750538199	0.000135133848592993	"-0.0050144"	"7.87520139790237e-190"	"1"	"3.93760069895118e-190"	"-0.00530317897064981"	"3.69445239353031e-254"	"1"	"1.84722619676516e-254"	"Ancestral structure"
"0.4"	"0.2"	"0.6"	"0.4"	"P1P3_dxy"	"Alternate_t123-0.6_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fGD0_Background"	0.0178589172839506	0.00258580701415683	2.72567991812495e-05	"-0.00262833827160494"	"8.85693956738342e-109"	"1"	"4.42846978369171e-109"	"-0.00263244433527418"	"2.14102483128508e-133"	"1"	"1.07051241564254e-133"	"Ancestral structure"
"0.4"	"0.2"	"0.6"	"0.4"	"P1P3_dxy"	"Alternate_t123-0.6_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fGD0_Outlier"	0.0204872555555556	0.00324334674554164	0.000102563629576061	"-0.00262833827160494"	"8.85693956738342e-109"	"1"	"4.42846978369171e-109"	"-0.00263244433527418"	"2.14102483128508e-133"	"1"	"1.07051241564254e-133"	"Ancestral structure"
"0.4"	"0.2"	"0.6"	"0.4"	"P2P3_dxy"	"Alternate_t123-0.6_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fGD0_Background"	0.017856149382716	0.0024875907934507	2.62215093125656e-05	"0.00123291049382716"	"5.20705652948453e-56"	"2.60352826474226e-56"	"1"	"0.00120894436427418"	"1.63575344798002e-50"	"8.17876723990012e-51"	"1"	"Ancestral structure"
"0.4"	"0.2"	"0.6"	"0.4"	"P2P3_dxy"	"Alternate_t123-0.6_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fGD0_Outlier"	0.0166232388888889	0.00220404592071308	6.96980517705622e-05	"0.00123291049382716"	"5.20705652948453e-56"	"2.60352826474226e-56"	"1"	"0.00120894436427418"	"1.63575344798002e-50"	"8.17876723990012e-51"	"1"	"Ancestral structure"
"0.4"	"0.2"	"0.6"	"0.4"	"P1P2_dxy"	"Alternate_t123-0.6_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fhomD0_Background"	0.014062400617284	0.00266264319371779	2.80667236283105e-05	"-0.00525994938271605"	"7.32085112442375e-209"	"1"	"3.66042556221187e-209"	"-0.00555701905492359"	"9.14045863535612e-282"	"1"	"4.57022931767806e-282"	"Ancestral structure"
"0.4"	"0.2"	"0.6"	"0.4"	"P1P2_dxy"	"Alternate_t123-0.6_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fhomD0_Outlier"	0.01932235	0.00417471088119021	0.000132015949572497	"-0.00525994938271605"	"7.32085112442375e-209"	"1"	"3.66042556221187e-209"	"-0.00555701905492359"	"9.14045863535612e-282"	"1"	"4.57022931767806e-282"	"Ancestral structure"
"0.4"	"0.2"	"0.6"	"0.4"	"P1P3_dxy"	"Alternate_t123-0.6_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fhomD0_Background"	0.0178438117283951	0.00257784314464729	2.71728526257878e-05	"-0.0027793938271605"	"4.35509607183071e-122"	"1"	"2.17754803591535e-122"	"-0.00279428431885015"	"6.37181098528202e-150"	"1"	"3.18590549264101e-150"	"Ancestral structure"
"0.4"	"0.2"	"0.6"	"0.4"	"P1P3_dxy"	"Alternate_t123-0.6_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fhomD0_Outlier"	0.0206232055555556	0.00318650498992392	0.000100766135436515	"-0.0027793938271605"	"4.35509607183071e-122"	"1"	"2.17754803591535e-122"	"-0.00279428431885015"	"6.37181098528202e-150"	"1"	"3.18590549264101e-150"	"Ancestral structure"
"0.4"	"0.2"	"0.6"	"0.4"	"P2P3_dxy"	"Alternate_t123-0.6_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fhomD0_Background"	0.0178541882716049	0.00248866542056781	2.62328368769838e-05	"0.00121329938271605"	"1.72925431820668e-54"	"8.6462715910334e-55"	"1"	"0.00119396300581401"	"3.50038836044756e-49"	"1.75019418022378e-49"	"1"	"Ancestral structure"
"0.4"	"0.2"	"0.6"	"0.4"	"P2P3_dxy"	"Alternate_t123-0.6_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fhomD0_Outlier"	0.0166408888888889	0.00220292211418148	6.96625138876698e-05	"0.00121329938271605"	"1.72925431820668e-54"	"8.6462715910334e-55"	"1"	"0.00119396300581401"	"3.50038836044756e-49"	"1.75019418022378e-49"	"1"	"Ancestral structure"
"0.4"	"0.2"	"0.6"	"0.4"	"P1P2_dxy"	"Alternate_t123-0.6_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fdD0_Background"	0.0141033487654321	0.00272262463511014	2.86989835354429e-05	"-0.00485046790123457"	"2.05241783641345e-181"	"1"	"1.02620891820673e-181"	"-0.00504492213602529"	"1.07701531163511e-242"	"1"	"5.38507655817555e-243"	"Ancestral structure"
"0.4"	"0.2"	"0.6"	"0.4"	"P1P2_dxy"	"Alternate_t123-0.6_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fdD0_Outlier"	0.0189538166666667	0.0042717952460845	0.000135086026755065	"-0.00485046790123457"	"2.05241783641345e-181"	"1"	"1.02620891820673e-181"	"-0.00504492213602529"	"1.07701531163511e-242"	"1"	"5.38507655817555e-243"	"Ancestral structure"
"0.4"	"0.2"	"0.6"	"0.4"	"P1P3_dxy"	"Alternate_t123-0.6_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fdD0_Background"	0.0178412345679012	0.00258145159373944	2.72108890189609e-05	"-0.00280516543209877"	"1.19672972384334e-126"	"1"	"5.9836486192167e-127"	"-0.00281063284463581"	"6.10202440010862e-155"	"1"	"3.05101220005431e-155"	"Ancestral structure"
"0.4"	"0.2"	"0.6"	"0.4"	"P1P3_dxy"	"Alternate_t123-0.6_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fdD0_Outlier"	0.0206464	0.00313949854016151	9.92796609768399e-05	"-0.00280516543209877"	"1.19672972384334e-126"	"1"	"5.9836486192167e-127"	"-0.00281063284463581"	"6.10202440010862e-155"	"1"	"3.05101220005431e-155"	"Ancestral structure"
"0.4"	"0.2"	"0.6"	"0.4"	"P2P3_dxy"	"Alternate_t123-0.6_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fdD0_Background"	0.0178586166666667	0.0024867041712068	2.6212163493516e-05	"0.00125758333333333"	"3.78368644164568e-58"	"1.89184322082284e-58"	"1"	"0.0012350285231658"	"3.03493491032411e-52"	"1.51746745516206e-52"	"1"	"Ancestral structure"
"0.4"	"0.2"	"0.6"	"0.4"	"P2P3_dxy"	"Alternate_t123-0.6_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fdD0_Outlier"	0.0166010333333333	0.00220049732250862	6.95858352422934e-05	"0.00125758333333333"	"3.78368644164568e-58"	"1.89184322082284e-58"	"1"	"0.0012350285231658"	"3.03493491032411e-52"	"1.51746745516206e-52"	"1"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P1P2_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"Real_Background"	0.0138044049382716	0.00220819086255851	2.32763754468557e-05	"-0.0116597283950617"	"0"	"1"	"0"	"-0.0116115380635707"	"0"	"1"	"0"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P1P2_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"Real_Outlier"	0.0254641333333333	0.00281376665318591	8.89791142829656e-05	"-0.0116597283950617"	"0"	"1"	"0"	"-0.0116115380635707"	"0"	"1"	"0"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P1P3_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"Real_Background"	0.0177302543209877	0.00249286922547373	2.62771488714561e-05	"-0.00774838456790123"	"0"	"1"	"0"	"-0.00772493460540754"	"0"	"1"	"0"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P1P3_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"Real_Outlier"	0.0254786388888889	0.00285566909623487	9.03041858785676e-05	"-0.00774838456790123"	"0"	"1"	"0"	"-0.00772493460540754"	"0"	"1"	"0"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P2P3_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"Real_Background"	0.0177275444444444	0.00248748085247445	2.62203504329219e-05	"-3.32611111111131e-05"	"0.687519926063595"	"0.656240036968203"	"0.343759963031797"	"-4.56435744831534e-06"	"0.883170351358889"	"0.558419381207532"	"0.441585175679444"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P2P3_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"Real_Outlier"	0.0177608055555556	0.00247940321025314	7.84056138233328e-05	"-3.32611111111131e-05"	"0.687519926063595"	"0.656240036968203"	"0.343759963031797"	"-4.56435744831534e-06"	"0.883170351358889"	"0.558419381207532"	"0.441585175679444"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P1P2_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"D_Background"	0.0140717925925926	0.00279327886385103	2.94437444992554e-05	"-0.00898585185185186"	"2.84903549112825e-281"	"1"	"1.42451774556412e-281"	"-0.0103366463994171"	"0"	"1"	"0"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P1P2_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"D_Outlier"	0.0230576444444444	0.0055937681552791	0.000176890480736004	"-0.00898585185185186"	"2.84903549112825e-281"	"1"	"1.42451774556412e-281"	"-0.0103366463994171"	"0"	"1"	"0"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P1P3_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"D_Background"	0.0178662302469136	0.002691656262575	2.83725482266441e-05	"-0.00638862530864198"	"6.63713769393265e-279"	"1"	"3.31856884696633e-279"	"-0.00677065777891106"	"0"	"1"	"0"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P1P3_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"D_Outlier"	0.0242548555555556	0.00402355560201695	0.000127235999947036	"-0.00638862530864198"	"6.63713769393265e-279"	"1"	"3.31856884696633e-279"	"-0.00677065777891106"	"0"	"1"	"0"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P2P3_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"D_Background"	0.0178033154320988	0.00249767326359058	2.63277878795078e-05	"0.000724448765432102"	"1.98217550154276e-20"	"9.9108775077138e-21"	"1"	"0.000738691297687511"	"3.77303252424229e-19"	"1.88651626212115e-19"	"1"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P2P3_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"D_Outlier"	0.0170788666666667	0.00228427606991435	7.22351518554737e-05	"0.000724448765432102"	"1.98217550154276e-20"	"9.9108775077138e-21"	"1"	"0.000738691297687511"	"3.77303252424229e-19"	"1.88651626212115e-19"	"1"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P1P2_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fGD0_Background"	0.0139878388888889	0.00265190113049744	2.79534923398244e-05	"-0.00982538888888889"	"0"	"1"	"0"	"-0.0107705853357246"	"0"	"1"	"0"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P1P2_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fGD0_Outlier"	0.0238132277777778	0.00489869004270264	0.000154910180861278	"-0.00982538888888889"	"0"	"1"	"0"	"-0.0107705853357246"	"0"	"1"	"0"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P1P3_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fGD0_Background"	0.017853012345679	0.00265915331695867	2.80299370972702e-05	"-0.00652080432098765"	"2.80489223029825e-285"	"1"	"1.40244611514913e-285"	"-0.00691272764466867"	"0"	"1"	"0"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P1P3_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fGD0_Outlier"	0.0243738166666667	0.00402720606833498	0.000127351437827902	"-0.00652080432098765"	"2.80489223029825e-285"	"1"	"1.40244611514913e-285"	"-0.00691272764466867"	"0"	"1"	"0"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P2P3_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fGD0_Background"	0.0178052154320988	0.00249596989768814	2.63098328263732e-05	"0.0007434487654321"	"3.12154563382965e-21"	"1.56077281691482e-21"	"1"	"0.000754200299083996"	"7.45534411329549e-20"	"3.72767205664774e-20"	"1"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P2P3_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fGD0_Outlier"	0.0170617666666667	0.00229552022843811	7.25907233685445e-05	"0.0007434487654321"	"3.12154563382965e-21"	"1.56077281691482e-21"	"1"	"0.000754200299083996"	"7.45534411329549e-20"	"3.72767205664774e-20"	"1"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P1P2_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fhomD0_Background"	0.0139509401234568	0.00257389660822566	2.71312524792506e-05	"-0.0101943765432099"	"0"	"1"	"0"	"-0.010958973069826"	"0"	"1"	"0"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P1P2_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fhomD0_Outlier"	0.0241453166666667	0.0045841198212677	0.000144962597023299	"-0.0101943765432099"	"0"	"1"	"0"	"-0.010958973069826"	"0"	"1"	"0"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P1P3_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fhomD0_Background"	0.017827924691358	0.00262500090411508	2.7669939056683e-05	"-0.00677168086419753"	"1.7726436607168e-313"	"1"	"8.863218303584e-314"	"-0.00710890152710741"	"0"	"1"	"0"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P1P3_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fhomD0_Outlier"	0.0245996055555556	0.00385223749047678	0.000121818445577978	"-0.00677168086419753"	"1.7726436607168e-313"	"1"	"8.863218303584e-314"	"-0.00710890152710741"	"0"	"1"	"0"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P2P3_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fhomD0_Background"	0.0177944895061728	0.00249514430952255	2.63011303629981e-05	"0.000636189506172839"	"1.05706336108553e-15"	"5.28531680542767e-16"	"0.999999999999999"	"0.000647451317081507"	"6.85342720633622e-15"	"3.42671360316811e-15"	"0.999999999999997"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P2P3_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fhomD0_Outlier"	0.0171583	0.00233234773478484	7.37553113745441e-05	"0.000636189506172839"	"1.05706336108553e-15"	"5.28531680542767e-16"	"0.999999999999999"	"0.000647451317081507"	"6.85342720633622e-15"	"3.42671360316811e-15"	"0.999999999999997"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P1P2_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fdD0_Background"	0.013983012345679	0.00265110461790213	2.79450963598704e-05	"-0.00987365432098766"	"0"	"1"	"0"	"-0.010765344786203"	"0"	"1"	"0"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P1P2_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fdD0_Outlier"	0.0238566666666667	0.00481442125775351	0.000152245367900337	"-0.00987365432098766"	"0"	"1"	"0"	"-0.010765344786203"	"0"	"1"	"0"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P1P3_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fdD0_Background"	0.0178318462962963	0.00263168436344795	2.77403889038197e-05	"-0.00673246481481482"	"1.46315748595307e-309"	"1"	"7.31578742976537e-310"	"-0.00705696852487384"	"0"	"1"	"0"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P1P3_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fdD0_Outlier"	0.0245643111111111	0.00387302919907729	0.00012247593713422	"-0.00673246481481482"	"1.46315748595307e-309"	"1"	"7.31578742976537e-310"	"-0.00705696852487384"	"0"	"1"	"0"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P2P3_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fdD0_Background"	0.0178027962962963	0.00249115624356529	2.62590924567184e-05	"0.000719257407407407"	"2.65787750899594e-19"	"1.32893875449797e-19"	"1"	"0.000728992418780568"	"2.39492153215627e-18"	"1.19746076607814e-18"	"1"	"Ancestral structure"
"0.4"	"0.2"	"0.8"	"0.4"	"P2P3_dxy"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"fdD0_Outlier"	0.0170835388888889	0.00234894450907117	7.42801474601094e-05	"0.000719257407407407"	"2.65787750899594e-19"	"1.32893875449797e-19"	"1"	"0.000728992418780568"	"2.39492153215627e-18"	"1.19746076607814e-18"	"1"	"Ancestral structure"
"0.4"	"0.2"	"1.0"	"0.4"	"P1P2_dxy"	"Alternate_t123-1.0_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"Real_Background"	0.0138044049382716	0.00220819086255851	2.32763754468557e-05	"-0.0156045006172839"	"0"	"1"	"0"	"-0.0155484613719223"	"0"	"1"	"0"	"Ancestral structure"
"0.4"	"0.2"	"1.0"	"0.4"	"P1P2_dxy"	"Alternate_t123-1.0_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"Real_Outlier"	0.0294089055555556	0.0029747114499396	9.40686356359109e-05	"-0.0156045006172839"	"0"	"1"	"0"	"-0.0155484613719223"	"0"	"1"	"0"	"Ancestral structure"
"0.4"	"0.2"	"1.0"	"0.4"	"P1P3_dxy"	"Alternate_t123-1.0_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"Real_Background"	0.0177302543209877	0.00249286922547373	2.62771488714561e-05	"-0.0116977790123457"	"0"	"1"	"0"	"-0.0117166666666667"	"0"	"1"	"0"	"Ancestral structure"
"0.4"	"0.2"	"1.0"	"0.4"	"P1P3_dxy"	"Alternate_t123-1.0_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"Real_Outlier"	0.0294280333333333	0.00293887906432412	9.29355161104872e-05	"-0.0116977790123457"	"0"	"1"	"0"	"-0.0117166666666667"	"0"	"1"	"0"	"Ancestral structure"
"0.4"	"0.2"	"1.0"	"0.4"	"P2P3_dxy"	"Alternate_t123-1.0_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"Real_Background"	0.0177275444444444	0.00248748085247445	2.62203504329219e-05	"5.63333333333318e-05"	"0.508352710472018"	"0.254176355236009"	"0.745823644763991"	"0.000107991075433892"	"0.168291463091929"	"0.0841457315459643"	"0.915856051603904"	"Ancestral structure"
"0.4"	"0.2"	"1.0"	"0.4"	"P2P3_dxy"	"Alternate_t123-1.0_t23-0.4.Background_t123-0.4_t21-0.2.10000.sg.csv"	10000	"Real_Outlier"	0.0176712111111111	0.00256174218919627	8.10094009600621e-05	"5.63333333333318e-05"	"0.508352710472018"	"0.254176355236009"	"0.745823644763991"	"0.000107991075433892"	"0.168291463091929"	"0.0841457315459643"	"0.915856051603904"	"Ancestral structure"
