"Background_t123"	"Background_t21"	"Alternate_t123"	"Alternate_t23"	"File"	"Windows"	"Stat"	"Stat.Mean"	"Stat.SD"	"Dpos"	"DposAlternate"	"DposOutlier"	"OutlierAlternate"	"OutlierAlternatePC"	"ModelType"
"0.6"	"0.4"	"1.4"	"0.6"	"Alternate_t123-1.4_t23-0.6.Background_t123-0.6_t21-0.4.5000.csv"	5000	"mfD0"	17.6953305330875	18.9900477112488	2755	478	500	288	57.6	"Ancestral structure"
"0.6"	"0.4"	"1.6"	"0.6"	"Alternate_t123-1.6_t23-0.6.Background_t123-0.6_t21-0.4.5000.csv"	5000	"D"	8.55533310334431	65.6716951126691	2763	482	500	287	57.4	"Ancestral structure"
"0.6"	"0.4"	"1.6"	"0.6"	"Alternate_t123-1.6_t23-0.6.Background_t123-0.6_t21-0.4.5000.csv"	5000	"mfD0"	18.35960959097	19.7321135291809	2763	482	500	308	61.6	"Ancestral structure"
"0.6"	"0.4"	"1.8"	"0.6"	"Alternate_t123-1.8_t23-0.6.Background_t123-0.6_t21-0.4.5000.csv"	5000	"D"	7.93155952797715	66.2503966102883	2681	492	500	317	63.4	"Ancestral structure"
"0.6"	"0.4"	"1.8"	"0.6"	"Alternate_t123-1.8_t23-0.6.Background_t123-0.6_t21-0.4.5000.csv"	5000	"mfD0"	19.4692519444909	21.1692725901755	2681	492	500	351	70.2	"Ancestral structure"
"0.6"	"0.4"	"2"	"0.6"	"Alternate_t123-2_t23-0.6.Background_t123-0.6_t21-0.4.5000.csv"	5000	"D"	9.80297758586414	66.2209921030584	2767	489	500	325	65	"Ancestral structure"
"0.6"	"0.4"	"2"	"0.6"	"Alternate_t123-2_t23-0.6.Background_t123-0.6_t21-0.4.5000.csv"	5000	"mfD0"	19.7766128941175	21.4728947653635	2767	489	500	359	71.8	"Ancestral structure"
"0.8"	"0.2"	"1"	"0.8"	"Alternate_t123-1_t23-0.8.Background_t123-0.8_t21-0.2.5000.csv"	5000	"D"	1.93614707824589	55.3470220415225	2554	355	500	190	38	"Ancestral structure"
"0.8"	"0.2"	"1"	"0.8"	"Alternate_t123-1_t23-0.8.Background_t123-0.8_t21-0.2.5000.csv"	5000	"mfD0"	7.14662189485161	11.4883744966737	2554	355	500	195	39	"Ancestral structure"
"0.8"	"0.2"	"1.2"	"0.8"	"Alternate_t123-1.2_t23-0.8.Background_t123-0.8_t21-0.2.5000.csv"	5000	"D"	5.51766456680368	56.1322513266341	2658	417	500	257	51.4	"Ancestral structure"
"0.8"	"0.2"	"1.2"	"0.8"	"Alternate_t123-1.2_t23-0.8.Background_t123-0.8_t21-0.2.5000.csv"	5000	"mfD0"	8.81626280635892	13.4124911002913	2658	417	500	275	55	"Ancestral structure"
"0.8"	"0.2"	"1.4"	"0.8"	"Alternate_t123-1.4_t23-0.8.Background_t123-0.8_t21-0.2.5000.csv"	5000	"D"	5.73589582914015	56.6192153896407	2701	436	500	306	61.2	"Ancestral structure"
"0.8"	"0.2"	"1.4"	"0.8"	"Alternate_t123-1.4_t23-0.8.Background_t123-0.8_t21-0.2.5000.csv"	5000	"mfD0"	9.35754085390929	14.2944855763151	2701	436	500	326	65.2	"Ancestral structure"
"0.8"	"0.2"	"1.6"	"0.8"	"Alternate_t123-1.6_t23-0.8.Background_t123-0.8_t21-0.2.5000.csv"	5000	"D"	7.00417931172601	57.0196419158816	2693	466	500	321	64.2	"Ancestral structure"
"0.8"	"0.2"	"1.6"	"0.8"	"Alternate_t123-1.6_t23-0.8.Background_t123-0.8_t21-0.2.5000.csv"	5000	"mfD0"	10.4632490736227	16.0579232603459	2693	466	500	353	70.6	"Ancestral structure"
"0.8"	"0.2"	"1.8"	"0.8"	"Alternate_t123-1.8_t23-0.8.Background_t123-0.8_t21-0.2.5000.csv"	5000	"D"	8.13217086340574	57.1868299699113	2726	474	500	344	68.8	"Ancestral structure"
"0.8"	"0.2"	"1.8"	"0.8"	"Alternate_t123-1.8_t23-0.8.Background_t123-0.8_t21-0.2.5000.csv"	5000	"mfD0"	11.1513511796343	16.7148625440062	2726	474	500	376	75.2	"Ancestral structure"
"0.8"	"0.2"	"2"	"0.8"	"Alternate_t123-2_t23-0.8.Background_t123-0.8_t21-0.2.5000.csv"	5000	"D"	10.6067152036088	57.3210705073179	2803	480	500	342	68.4	"Ancestral structure"
"0.8"	"0.2"	"2"	"0.8"	"Alternate_t123-2_t23-0.8.Background_t123-0.8_t21-0.2.5000.csv"	5000	"mfD0"	12.5171468444492	18.3485542644616	2803	480	500	378	75.6	"Ancestral structure"
"0.8"	"0.4"	"0.4"	"0.2"	"Alternate_t123-0.4_t23-0.2.Background_t123-0.8_t21-0.4.5000.csv"	5000	"D"	3.92243147802451	60.1954387694793	2627	388	500	127	25.4	"gene flow P2-P3"
"0.8"	"0.4"	"0.4"	"0.2"	"Alternate_t123-0.4_t23-0.2.Background_t123-0.8_t21-0.4.5000.csv"	5000	"mfD0"	12.039949082129	17.2662121212359	2627	388	500	257	51.4	"gene flow P2-P3"
"0.8"	"0.4"	"0.8"	"0.2"	"Alternate_t123-0.8_t23-0.2.Background_t123-0.8_t21-0.4.5000.csv"	5000	"D"	8.37440307787804	61.2107703535562	2761	478	500	269	53.8	"gene flow P3-P2"
"0.8"	"0.4"	"0.8"	"0.2"	"Alternate_t123-0.8_t23-0.2.Background_t123-0.8_t21-0.4.5000.csv"	5000	"mfD0"	14.9955138870391	21.5743145867064	2761	478	500	365	73	"gene flow P3-P2"
"0.8"	"0.4"	"1"	"0.8"	"Alternate_t123-1_t23-0.8.Background_t123-0.8_t21-0.4.5000.csv"	5000	"D"	3.72980377450754	59.9218232513723	2621	332	500	145	29	"Ancestral structure"
"0.8"	"0.4"	"1"	"0.8"	"Alternate_t123-1_t23-0.8.Background_t123-0.8_t21-0.4.5000.csv"	5000	"mfD0"	9.70279365892522	13.6778199168094	2621	332	500	166	33.2	"Ancestral structure"
"0.8"	"0.4"	"1.2"	"0.8"	"Alternate_t123-1.2_t23-0.8.Background_t123-0.8_t21-0.4.5000.csv"	5000	"D"	5.90864225252239	61.5505741973469	2656	401	500	211	42.2	"Ancestral structure"
"0.8"	"0.4"	"1.2"	"0.8"	"Alternate_t123-1.2_t23-0.8.Background_t123-0.8_t21-0.4.5000.csv"	5000	"mfD0"	11.1435672949898	14.8610741761386	2656	401	500	237	47.4	"Ancestral structure"
"0.8"	"0.4"	"1.4"	"0.8"	"Alternate_t123-1.4_t23-0.8.Background_t123-0.8_t21-0.4.5000.csv"	5000	"D"	7.70982967885372	61.0431288438613	2734	441	500	257	51.4	"Ancestral structure"
"0.8"	"0.4"	"1.4"	"0.8"	"Alternate_t123-1.4_t23-0.8.Background_t123-0.8_t21-0.4.5000.csv"	5000	"mfD0"	11.3181376927176	15.3249807702069	2734	441	500	277	55.4	"Ancestral structure"
"0.8"	"0.4"	"1.6"	"0.8"	"Alternate_t123-1.6_t23-0.8.Background_t123-0.8_t21-0.4.5000.csv"	5000	"D"	8.29291495734156	61.5764108313787	2760	465	500	280	56	"Ancestral structure"
"0.8"	"0.4"	"1.6"	"0.8"	"Alternate_t123-1.6_t23-0.8.Background_t123-0.8_t21-0.4.5000.csv"	5000	"mfD0"	12.2461720570645	16.1775762886958	2760	465	500	318	63.6	"Ancestral structure"
"0.8"	"0.4"	"1.8"	"0.8"	"Alternate_t123-1.8_t23-0.8.Background_t123-0.8_t21-0.4.5000.csv"	5000	"D"	9.2102465766798	61.6996998522028	2780	476	500	302	60.4	"Ancestral structure"
"0.8"	"0.4"	"1.8"	"0.8"	"Alternate_t123-1.8_t23-0.8.Background_t123-0.8_t21-0.4.5000.csv"	5000	"mfD0"	13.3190049039719	17.5852409558864	2780	476	500	345	69	"Ancestral structure"
"0.8"	"0.4"	"2"	"0.8"	"Alternate_t123-2_t23-0.8.Background_t123-0.8_t21-0.4.5000.csv"	5000	"D"	9.16997859962833	62.7165514447864	2725	486	500	313	62.6	"Ancestral structure"
"0.8"	"0.4"	"2"	"0.8"	"Alternate_t123-2_t23-0.8.Background_t123-0.8_t21-0.4.5000.csv"	5000	"mfD0"	14.3797311268051	18.5291956838641	2725	486	500	357	71.4	"Ancestral structure"
"0.8"	"0.6"	"0.6"	"0.2"	"Alternate_t123-0.6_t23-0.2.Background_t123-0.8_t21-0.6.5000.csv"	5000	"D"	7.01885736619371	65.8542881912925	2719	448	500	185	37	"gene flow P2-P3"
"0.8"	"0.6"	"0.6"	"0.2"	"Alternate_t123-0.6_t23-0.2.Background_t123-0.8_t21-0.6.5000.csv"	5000	"mfD0"	16.5329695421626	20.4675940353586	2719	448	500	288	57.6	"gene flow P2-P3"
"0.8"	"0.6"	"0.6"	"0.4"	"Alternate_t123-0.6_t23-0.4.Background_t123-0.8_t21-0.6.5000.csv"	5000	"D"	4.01124362598729	65.2467491787079	2635	372	500	119	23.8	"gene flow P2-P3"
"0.8"	"0.6"	"0.6"	"0.4"	"Alternate_t123-0.6_t23-0.4.Background_t123-0.8_t21-0.6.5000.csv"	5000	"mfD0"	13.485028310729	16.021624136533	2635	372	500	171	34.2	"gene flow P2-P3"
"0.8"	"0.6"	"0.8"	"0.2"	"Alternate_t123-0.8_t23-0.2.Background_t123-0.8_t21-0.6.5000.csv"	5000	"D"	7.98586993888393	66.7969352107109	2728	482	500	241	48.2	"gene flow P3-P2"
"0.8"	"0.6"	"0.8"	"0.2"	"Alternate_t123-0.8_t23-0.2.Background_t123-0.8_t21-0.6.5000.csv"	5000	"mfD0"	18.2897665543182	22.1967692835838	2728	482	500	347	69.4	"gene flow P3-P2"
"0.8"	"0.6"	"0.8"	"0.4"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.8_t21-0.6.5000.csv"	5000	"D"	6.43888952470371	66.2128843028584	2677	434	500	186	37.2	"gene flow P3-P2"
"0.8"	"0.6"	"0.8"	"0.4"	"Alternate_t123-0.8_t23-0.4.Background_t123-0.8_t21-0.6.5000.csv"	5000	"mfD0"	15.5224475995839	18.0311563526716	2677	434	500	249	49.8	"gene flow P3-P2"
"0.8"	"0.6"	"1"	"0.8"	"Alternate_t123-1_t23-0.8.Background_t123-0.8_t21-0.6.5000.csv"	5000	"D"	3.35026317279749	65.4290553823529	2608	348	500	121	24.2	"Ancestral structure"
"0.8"	"0.6"	"1"	"0.8"	"Alternate_t123-1_t23-0.8.Background_t123-0.8_t21-0.6.5000.csv"	5000	"mfD0"	12.2337832566024	14.5018538852079	2608	348	500	136	27.2	"Ancestral structure"
"0.8"	"0.6"	"1.2"	"0.8"	"Alternate_t123-1.2_t23-0.8.Background_t123-0.8_t21-0.6.5000.csv"	5000	"D"	4.86880180637802	65.5324975945987	2664	402	500	164	32.8	"Ancestral structure"
"0.8"	"0.6"	"1.2"	"0.8"	"Alternate_t123-1.2_t23-0.8.Background_t123-0.8_t21-0.6.5000.csv"	5000	"mfD0"	12.9942116309568	15.2607261562451	2664	402	500	181	36.2	"Ancestral structure"
"0.8"	"0.6"	"1.4"	"0.8"	"Alternate_t123-1.4_t23-0.8.Background_t123-0.8_t21-0.6.5000.csv"	5000	"D"	8.5218533942253	66.3351501528136	2730	450	500	206	41.2	"Ancestral structure"
"0.8"	"0.6"	"1.4"	"0.8"	"Alternate_t123-1.4_t23-0.8.Background_t123-0.8_t21-0.6.5000.csv"	5000	"mfD0"	14.1673924955905	15.6762352484803	2730	450	500	224	44.8	"Ancestral structure"
"0.8"	"0.6"	"1.6"	"0.8"	"Alternate_t123-1.6_t23-0.8.Background_t123-0.8_t21-0.6.5000.csv"	5000	"D"	8.01389322171632	67.0065967216023	2693	464	500	234	46.8	"Ancestral structure"
"0.8"	"0.6"	"1.6"	"0.8"	"Alternate_t123-1.6_t23-0.8.Background_t123-0.8_t21-0.6.5000.csv"	5000	"mfD0"	15.8886698480323	17.5764993084574	2693	464	500	264	52.8	"Ancestral structure"
"0.8"	"0.6"	"1.8"	"0.8"	"Alternate_t123-1.8_t23-0.8.Background_t123-0.8_t21-0.6.5000.csv"	5000	"D"	8.56661003610327	67.5632808910246	2726	479	500	252	50.4	"Ancestral structure"
"0.8"	"0.6"	"1.8"	"0.8"	"Alternate_t123-1.8_t23-0.8.Background_t123-0.8_t21-0.6.5000.csv"	5000	"mfD0"	16.0533329573503	18.2938879653426	2726	479	500	309	61.8	"Ancestral structure"
"0.8"	"0.6"	"2"	"0.8"	"Alternate_t123-2_t23-0.8.Background_t123-0.8_t21-0.6.5000.csv"	5000	"D"	8.55330767752133	66.8657766532034	2739	486	500	303	60.6	"Ancestral structure"
"0.8"	"0.6"	"2"	"0.8"	"Alternate_t123-2_t23-0.8.Background_t123-0.8_t21-0.6.5000.csv"	5000	"mfD0"	16.1518371207988	18.6080630688976	2739	486	500	337	67.4	"Ancestral structure"
"1"	"0.2"	"1.2"	"1"	"Alternate_t123-1.2_t23-1.Background_t123-1_t21-0.2.5000.csv"	5000	"D"	2.53049281209485	52.0928150851242	2618	336	500	193	38.6	"Ancestral structure"
"1"	"0.2"	"1.2"	"1"	"Alternate_t123-1.2_t23-1.Background_t123-1_t21-0.2.5000.csv"	5000	"mfD0"	5.07049471691482	9.73475369329338	2618	336	500	220	44	"Ancestral structure"
"1"	"0.2"	"1.4"	"1"	"Alternate_t123-1.4_t23-1.Background_t123-1_t21-0.2.5000.csv"	5000	"D"	5.94765272365985	53.551328699031	2702	395	500	255	51	"Ancestral structure"
"1"	"0.2"	"1.4"	"1"	"Alternate_t123-1.4_t23-1.Background_t123-1_t21-0.2.5000.csv"	5000	"mfD0"	6.10503735283087	10.829944801013	2702	395	500	295	59	"Ancestral structure"
"1"	"0.2"	"1.6"	"1"	"Alternate_t123-1.6_t23-1.Background_t123-1_t21-0.2.5000.csv"	5000	"D"	6.0822588508349	53.9161375340226	2688	431	499	305	61.1222444889779	"Ancestral structure"
"1"	"0.2"	"1.6"	"1"	"Alternate_t123-1.6_t23-1.Background_t123-1_t21-0.2.5000.csv"	5000	"mfD0"	7.3286850415	12.7773171494502	2688	431	500	342	68.4	"Ancestral structure"
"1"	"0.2"	"1.8"	"1"	"Alternate_t123-1.8_t23-1.Background_t123-1_t21-0.2.5000.csv"	5000	"D"	6.15090444095332	53.7079073790552	2680	460	500	322	64.4	"Ancestral structure"
"1"	"0.2"	"1.8"	"1"	"Alternate_t123-1.8_t23-1.Background_t123-1_t21-0.2.5000.csv"	5000	"mfD0"	7.94444417082123	13.7772312647391	2680	460	500	357	71.4	"Ancestral structure"
"1"	"0.2"	"2"	"1"	"Alternate_t123-2_t23-1.Background_t123-1_t21-0.2.5000.csv"	5000	"D"	8.96616228207168	53.8653536800382	2802	479	500	345	69	"Ancestral structure"
"1"	"0.2"	"2"	"1"	"Alternate_t123-2_t23-1.Background_t123-1_t21-0.2.5000.csv"	5000	"mfD0"	8.64837982848073	14.7950393535626	2802	479	500	397	79.4	"Ancestral structure"
"1"	"0.4"	"0.4"	"0.2"	"Alternate_t123-0.4_t23-0.2.Background_t123-1_t21-0.4.5000.csv"	5000	"D"	3.06836782111672	55.6117252820983	2596	387	500	150	30	"gene flow P2-P3"
"1"	"0.4"	"0.4"	"0.2"	"Alternate_t123-0.4_t23-0.2.Background_t123-1_t21-0.4.5000.csv"	5000	"mfD0"	9.70272878013829	16.5650329246459	2596	387	500	293	58.6	"gene flow P2-P3"
"1"	"0.4"	"1"	"0.2"	"Alternate_t123-1_t23-0.2.Background_t123-1_t21-0.4.5000.csv"	5000	"D"	8.45778736814302	58.4521967100636	2731	487	500	329	65.8	"gene flow P3-P2"
"1"	"0.4"	"1"	"0.2"	"Alternate_t123-1_t23-0.2.Background_t123-1_t21-0.4.5000.csv"	5000	"mfD0"	14.3152914714698	23.4941138873249	2731	487	499	422	84.5691382765531	"gene flow P3-P2"
"1"	"0.4"	"1.2"	"1"	"Alternate_t123-1.2_t23-1.Background_t123-1_t21-0.4.5000.csv"	5000	"D"	4.15760145569631	56.8503592896462	2626	348	500	178	35.6	"Ancestral structure"
"1"	"0.4"	"1.2"	"1"	"Alternate_t123-1.2_t23-1.Background_t123-1_t21-0.4.5000.csv"	5000	"mfD0"	6.79426466071782	11.2395188077751	2626	348	500	201	40.2	"Ancestral structure"
"1"	"0.4"	"1.4"	"1"	"Alternate_t123-1.4_t23-1.Background_t123-1_t21-0.4.5000.csv"	5000	"D"	5.04468192784301	56.7527024319559	2685	406	500	236	47.2	"Ancestral structure"
"1"	"0.4"	"1.4"	"1"	"Alternate_t123-1.4_t23-1.Background_t123-1_t21-0.4.5000.csv"	5000	"mfD0"	7.283898165254	11.9960997575247	2685	406	500	267	53.4	"Ancestral structure"
"1"	"0.4"	"1.6"	"1"	"Alternate_t123-1.6_t23-1.Background_t123-1_t21-0.4.5000.csv"	5000	"D"	6.47619427073118	57.5119608975692	2701	440	500	268	53.6	"Ancestral structure"
"1"	"0.4"	"1.6"	"1"	"Alternate_t123-1.6_t23-1.Background_t123-1_t21-0.4.5000.csv"	5000	"mfD0"	8.43774607475305	12.9831011622896	2701	440	500	290	58	"Ancestral structure"
"1"	"0.4"	"1.8"	"1"	"Alternate_t123-1.8_t23-1.Background_t123-1_t21-0.4.5000.csv"	5000	"D"	6.79886608812467	58.799569136375	2706	472	500	292	58.4	"Ancestral structure"
"1"	"0.4"	"1.8"	"1"	"Alternate_t123-1.8_t23-1.Background_t123-1_t21-0.4.5000.csv"	5000	"mfD0"	9.57579547023947	14.6499419147958	2706	472	500	347	69.4	"Ancestral structure"
"1"	"0.4"	"2"	"1"	"Alternate_t123-2_t23-1.Background_t123-1_t21-0.4.5000.csv"	5000	"D"	9.35537122169909	57.84250474426	2762	474	500	311	62.2	"Ancestral structure"
"1"	"0.4"	"2"	"1"	"Alternate_t123-2_t23-1.Background_t123-1_t21-0.4.5000.csv"	5000	"mfD0"	9.97374016345112	15.2103031243735	2762	474	499	356	71.3426853707415	"Ancestral structure"
"1"	"0.6"	"0.6"	"0.2"	"Alternate_t123-0.6_t23-0.2.Background_t123-1_t21-0.6.5000.csv"	5000	"D"	8.22031946227741	60.4755573460064	2762	461	500	216	43.2	"gene flow P2-P3"
